,날짜,상대,이닝,투수,타자,P,결과,이전상황,이후상황,LEV,REa,WPs,WPe,WPa
291,2020-06-06,키움,5초,이승호,4 라모스,2-3,라모스/14592 : 1루수 직선타 아웃,무사 3:0,1사 3:0,0.47,-0.258,16.0,17.2,-0.012
292,2020-06-28,SK,1초,김주한,4 라모스,0-0,우익수 뜬공,1사 2:0,2사 2:0,0.48,-0.18,32.8,34.0,-0.012
293,2020-07-15,롯데,5초,샘슨,4 라모스,1-1,3루수 땅볼,무사 5:2,1사 5:2,0.47,-0.258,16.0,17.2,-0.012
294,2020-07-24,두산,1초,유희관,4 라모스,0-1,중견수 뜬공,1사 2:0,2사 2:0,0.48,-0.18,32.8,34.0,-0.012
295,2020-07-03,삼성,5초,백정현,4 라모스,2-2,2루수 땅볼,2사 6:8,이닝종료 6:8,0.47,-0.11699999999999999,80.3,81.5,-0.012
296,2020-06-28,SK,6초,김주한,4 라모스,1-0,1루수 땅볼,1사 2:0,2사 2:0,0.49,-0.18,23.4,24.6,-0.012
297,2020-07-04,삼성,12초,김대우,4 라모스,2-0,라모스/14592 : 삼진 아웃,1사 6:5,2사 6:5,0.5,-0.18,17.9,19.1,-0.012
298,2020-05-10,NC,4초,김영규,4 라모스,0-1,우익수 뜬공,무사 1:6,1사 1:6,0.48,-0.258,92.4,93.6,-0.012
299,2020-05-26,한화,8초,이현호,4 라모스,2-1,라모스/14592 : 삼진 아웃,무사 2:0,1사 2:0,0.49,-0.258,13.4,14.6,-0.013000000000000001
300,2020-06-27,SK,8초,박희수,4 라모스,2-2,라모스/14592 : 삼진 아웃,무사 2:0,1사 2:0,0.49,-0.258,13.4,14.6,-0.013000000000000001
301,2020-06-25,키움,5말,이승호,4 라모스,2-3,우익수 희생플라이,"1사 1,3루 4:1",2사 1루 4:2,2.22,0.008,26.1,24.8,-0.013000000000000001
302,2020-09-29,롯데,4말,샘슨,3 라모스,2-3,투수 땅볼,무사 2루 7:0,1사 2루 7:0,0.44,-0.46399999999999997,5.0,3.7,-0.013000000000000001
303,2020-07-07,두산,9초,함덕주,4 라모스,2-1,라모스/14592 : 삼진 아웃,2사 3루 6:9,이닝종료 6:9,0.47,-0.387,98.7,100.0,-0.013000000000000001
