,날짜,상대,이닝,투수,타자,P,결과,이전상황,이후상황,LEV,REa,WPs,WPe,WPa
85,2020-09-01,KT,9초,이상동,8 이병규,2-1,2루수 병살타,1사 1루 2:11,이닝종료 2:11,0.0,-0.573,100.0,100.0,-0.0
86,2020-09-08,NC,4초,송명기,5 이병규,1-0,우익수 안타,1사 2루 1:14,1사 1루 2:14,0.04,0.848,99.6,99.7,-0.0
87,2020-09-11,삼성,6말,장필준,5 이병규,2-2,1루수 땅볼,무사 4:11,1사 4:11,0.02,-0.258,99.3,99.3,-0.001
88,2020-10-04,한화,5말,안영명,5 이병규,2-2,1루수 땅볼,2사 1루 3:11,이닝종료 3:11,0.02,-0.251,99.3,99.3,-0.001
89,2020-10-28,NC,8말,임창민,5 이병규,2-1,이병규/10477 : 삼진 아웃,2사 7:1,이닝종료 7:1,0.03,-0.11699999999999999,0.3,0.3,-0.001
90,2020-09-15,키움,8초,조영건,7 이병규,2-2,좌익수 뜬공,2사 8:3,이닝종료 8:3,0.03,-0.11699999999999999,2.0,2.1,-0.001
91,2020-09-29,LG,8초,송은범,5 이병규,2-2,이병규/10477 : 삼진 아웃,2사 8:3,이닝종료 8:3,0.03,-0.11699999999999999,2.0,2.1,-0.001
92,2020-09-10,삼성,8말,정인욱,5 이병규,2-2,포수 파울 뜬공,"2사 2,3루 8:13",이닝종료 8:13,0.04,-0.634,99.5,99.4,-0.001
93,2020-09-19,NC,7말,박정수,7 이병규,2-1,이병규/10477 : 삼진 아웃,2사 1루 0:5,이닝종료 0:5,0.05,-0.251,98.5,98.3,-0.001
94,2020-10-20,두산,9말,홍건희,5 이병규,1-3,유격수 뜬공,2사 1루 6:1,이닝종료 6:1,0.05,-0.251,0.2,0.0,-0.002
95,2020-09-08,NC,2초,송명기,5 이병규,1-0,우익수 뜬공,무사 0:10,1사 0:10,0.08,-0.258,98.9,99.1,-0.002
96,2020-09-15,키움,3초,김선기,7 이병규,1-0,2루수 뜬공,2사 6:0,이닝종료 6:0,0.09,-0.11699999999999999,6.6,6.8,-0.002
97,2020-10-04,한화,3말,안영명,5 이병규,0-1,포수 파울 뜬공,"2사 1,2루 1:9",이닝종료 1:9,0.08,-0.466,98.6,98.3,-0.002
98,2020-10-21,SK,6초,박종훈,5 이병규,0-1,유격수 땅볼,1사 2:9,2사 2:9,0.09,-0.18,99.0,99.2,-0.002
99,2020-09-07,LG,4말,이정용,7 이병규,2-0,이병규/10477 : 삼진 아웃,2사 1루 4:10,이닝종료 4:10,0.1,-0.251,96.7,96.4,-0.003
100,2020-10-14,LG,8말,송은범,5 이병규,1-1,2루수 땅볼,무사 0:3,1사 0:3,0.11,-0.258,97.3,97.1,-0.003
101,2020-10-18,NC,7초,문경찬,5 이병규,2-0,2루수 땅볼,2사 5:1,이닝종료 5:1,0.11,-0.11699999999999999,6.6,6.9,-0.003
102,2020-09-29,LG,4초,윌슨,5 이병규,2-1,이병규/10477 : 삼진 아웃,1사 1루 7:0,2사 1루 7:0,0.12,-0.322,2.8,3.1,-0.003
103,2020-10-22,SK,9초,서진용,5 이병규,2-3,2루수 땅볼,2사 8:6,이닝종료 8:6,0.16,-0.11699999999999999,8.7,9.1,-0.004
104,2020-09-20,NC,5말,라이트,7 이병규,0-1,2루수 땅볼,무사 7:0,1사 7:0,0.23,-0.258,2.5,1.9,-0.006
105,2020-09-01,KT,6초,유원상,8 이병규,1-3,2루수 땅볼,2사 2루 2:8,이닝종료 2:8,0.21,-0.344,98.1,98.7,-0.006
106,2020-09-09,NC,8초,임창민,5 이병규,2-3,우익수 뜬공,무사 4:1,1사 4:1,0.26,-0.258,6.9,7.6,-0.006999999999999999
107,2020-10-21,SK,3초,박종훈,5 이병규,2-2,이병규/10477 : 삼진 아웃,2사 1:5,이닝종료 1:5,0.26,-0.11699999999999999,89.1,89.7,-0.006999999999999999
108,2020-10-06,KT,1말,데스파이네,5 이병규,2-2,이병규/10477 : 삼진 아웃,2사 0:2,이닝종료 0:2,0.29,-0.11699999999999999,70.9,70.1,-0.008
109,2020-10-11,삼성,7초,심창민,5 이병규,2-0,이병규/10477 : 삼진 아웃,2사 4:7,이닝종료 4:7,0.32,-0.11699999999999999,93.5,94.3,-0.008
110,2020-10-01,LG,7초,임찬규,6 이병규,2-1,1루수 땅볼,무사 2루 2:1,1사 3루 2:1,1.25,-0.20600000000000002,23.6,24.5,-0.009000000000000001
111,2020-10-20,두산,5말,플렉센,5 이병규,2-3,이병규/10477 : 삼진 아웃,무사 6:0,1사 6:0,0.36,-0.258,4.3,3.4,-0.009000000000000001
112,2020-10-28,NC,4말,송명기,5 이병규,2-1,이병규/10477 : 삼진 아웃,1사 6:1,2사 6:1,0.36,-0.18,7.5,6.6,-0.009000000000000001
113,2020-10-09,삼성,3초,원태인,5 이병규,2-1,이병규/10477 : 삼진 아웃,1사 3:0,2사 3:0,0.38,-0.18,21.5,22.4,-0.01
114,2020-09-09,NC,3초,라이트,5 이병규,2-2,중견수 뜬공,무사 4:0,1사 4:0,0.38,-0.258,13.8,14.7,-0.01
