,날짜,상대,이닝,투수,타자,P,결과,이전상황,이후상황,LEV,REa,WPs,WPe,WPa
333,2020-10-08,KT,3말,배제성,3 전준우,1-0,유격수 땅볼,2사 1:2,이닝종료 1:2,0.39,-0.11699999999999999,63.5,62.5,-0.01
334,2020-05-19,KIA,1초,이민우,3 전준우,2-2,전준우/10266 : 삼진 아웃,2사 0:0,이닝종료 0:0,0.4,-0.11699999999999999,53.8,54.8,-0.01
335,2020-06-23,KIA,6말,브룩스,3 전준우,2-1,전준우/10266 : 삼진 아웃,2사 3:0,이닝종료 3:0,0.39,-0.11699999999999999,11.3,10.3,-0.01
336,2020-07-07,한화,1초,장시환,3 전준우,1-2,유격수 땅볼,2사 0:0,이닝종료 0:0,0.4,-0.11699999999999999,53.8,54.8,-0.01
337,2020-07-25,키움,1초,한현희,3 전준우,1-0,유격수 땅볼,2사 0:0,이닝종료 0:0,0.4,-0.11699999999999999,53.8,54.8,-0.01
338,2020-08-06,SK,1초,김주한,3 전준우,0-0,중견수 뜬공,2사 0:0,이닝종료 0:0,0.4,-0.11699999999999999,53.8,54.8,-0.01
339,2020-08-08,두산,1초,알칸타라,3 전준우,2-3,1루수 땅볼,2사 0:0,이닝종료 0:0,0.4,-0.11699999999999999,53.8,54.8,-0.01
340,2020-08-12,NC,1말,루친스키,3 전준우,2-1,3루수 땅볼,2사 2:0,이닝종료 2:0,0.4,-0.11699999999999999,30.9,29.9,-0.01
341,2020-08-15,키움,6말,이승호,3 전준우,0-0,중견수 뜬공,2사 3:0,이닝종료 3:0,0.39,-0.11699999999999999,11.3,10.3,-0.01
342,2020-08-21,두산,1초,이승진,3 전준우,2-3,전준우/10266 : 삼진 아웃,2사 0:0,이닝종료 0:0,0.4,-0.11699999999999999,53.8,54.8,-0.01
343,2020-08-22,삼성,1초,원태인,3 전준우,0-1,우익수 뜬공,2사 0:0,이닝종료 0:0,0.4,-0.11699999999999999,53.8,54.8,-0.01
344,2020-08-23,삼성,1초,최채흥,3 전준우,2-1,유격수 땅볼,2사 0:0,이닝종료 0:0,0.4,-0.11699999999999999,53.8,54.8,-0.01
345,2020-09-01,KT,1초,배제성,3 전준우,1-1,우익수 뜬공,2사 0:0,이닝종료 0:0,0.4,-0.11699999999999999,53.8,54.8,-0.01
346,2020-09-13,SK,1초,핀토,3 전준우,0-1,3루수 땅볼,2사 0:0,이닝종료 0:0,0.4,-0.11699999999999999,53.8,54.8,-0.01
347,2020-09-17,LG,1초,윌슨,3 전준우,2-3,우익수 뜬공,2사 0:0,이닝종료 0:0,0.4,-0.11699999999999999,53.8,54.8,-0.01
348,2020-09-27,KIA,1초,양현종,3 전준우,1-1,중견수 뜬공,2사 0:0,이닝종료 0:0,0.4,-0.11699999999999999,53.8,54.8,-0.01
349,2020-10-10,삼성,1초,뷰캐넌,3 전준우,1-0,3루수 땅볼,2사 0:0,이닝종료 0:0,0.4,-0.11699999999999999,53.8,54.8,-0.01
350,2020-10-17,NC,1초,김영규,3 전준우,2-3,전준우/10266 : 삼진 아웃,2사 0:0,이닝종료 0:0,0.4,-0.11699999999999999,53.8,54.8,-0.01
351,2020-10-22,SK,1초,정수민,3 전준우,2-0,전준우/10266 : 삼진 아웃,2사 0:0,이닝종료 0:0,0.4,-0.11699999999999999,53.8,54.8,-0.01
352,2020-05-26,삼성,1말,최채흥,3 전준우,2-0,유격수 땅볼,2사 0:0,이닝종료 0:0,0.4,-0.11699999999999999,51.0,50.0,-0.01
353,2020-06-26,삼성,1말,원태인,3 전준우,2-3,좌익수 뜬공,2사 0:0,이닝종료 0:0,0.4,-0.11699999999999999,51.0,50.0,-0.01
354,2020-08-02,KIA,1말,가뇽,3 전준우,0-0,우익수 뜬공,2사 0:0,이닝종료 0:0,0.4,-0.11699999999999999,51.0,50.0,-0.01
355,2020-08-14,키움,1말,양현,3 전준우,2-2,전준우/10266 : 삼진 아웃,2사 0:0,이닝종료 0:0,0.4,-0.11699999999999999,51.0,50.0,-0.01
356,2020-08-19,두산,1말,이영하,3 전준우,1-1,3루수 땅볼,2사 0:0,이닝종료 0:0,0.4,-0.11699999999999999,51.0,50.0,-0.01
357,2020-09-06,LG,1말,임찬규,3 전준우,2-1,전준우/10266 : 삼진 아웃,2사 0:0,이닝종료 0:0,0.4,-0.11699999999999999,51.0,50.0,-0.01
358,2020-09-19,NC,1말,송명기,3 전준우,2-1,전준우/10266 : 유격수 직선타 아웃,2사 0:0,이닝종료 0:0,0.4,-0.11699999999999999,51.0,50.0,-0.01
359,2020-09-22,KT,1말,김민수,3 전준우,1-2,유격수 땅볼,2사 0:0,이닝종료 0:0,0.4,-0.11699999999999999,51.0,50.0,-0.01
360,2020-10-20,두산,1말,플렉센,3 전준우,2-3,우익수 뜬공,2사 0:0,이닝종료 0:0,0.4,-0.11699999999999999,51.0,50.0,-0.01
361,2020-10-27,SK,1말,핀토,3 전준우,1-0,2루수 파울 뜬공,2사 0:0,이닝종료 0:0,0.4,-0.11699999999999999,51.0,50.0,-0.01
362,2020-07-18,삼성,3초,라이블리,4 전준우,1-2,투수 땅볼,2사 2:1,이닝종료 2:1,0.41,-0.11699999999999999,42.3,43.4,-0.011000000000000001
363,2020-10-22,SK,3초,정수민,3 전준우,2-2,중견수 뜬공,2사 1:0,이닝종료 1:0,0.41,-0.11699999999999999,42.3,43.4,-0.011000000000000001
364,2020-08-22,삼성,9초,장필준,3 전준우,0-0,우익수 뜬공,무사 1루 5:3,1사 1루 5:3,0.45,-0.38,6.3,7.3,-0.011000000000000001
365,2020-05-23,키움,1말,요키시,3 전준우,2-0,1루수 땅볼,2사 1:0,이닝종료 1:0,0.42,-0.11699999999999999,40.6,39.5,-0.011000000000000001
366,2020-08-18,두산,1말,최원준,3 전준우,0-0,2루수 뜬공,2사 1:0,이닝종료 1:0,0.42,-0.11699999999999999,40.6,39.5,-0.011000000000000001
367,2020-09-03,KIA,1말,가뇽,3 전준우,0-0,2루수 땅볼,2사 1:0,이닝종료 1:0,0.42,-0.11699999999999999,40.6,39.5,-0.011000000000000001
368,2020-09-04,KIA,1말,양현종,3 전준우,0-0,유격수 땅볼,2사 1:0,이닝종료 1:0,0.42,-0.11699999999999999,40.6,39.5,-0.011000000000000001
369,2020-10-03,한화,1말,장시환,3 전준우,2-3,2루수 땅볼,무사 2루 0:1,1사 3루 0:1,1.02,-0.20600000000000002,69.9,68.8,-0.011000000000000001
370,2020-10-06,KT,1말,데스파이네,3 전준우,2-2,1루수 땅볼,무사 2루 0:1,1사 3루 0:1,1.02,-0.20600000000000002,69.9,68.8,-0.011000000000000001
371,2020-10-20,두산,7말,플렉센,3 전준우,2-2,전준우/10266 : 삼진 아웃,무사 1루 6:0,1사 1루 6:0,0.47,-0.38,3.0,2.0,-0.011000000000000001
