,날짜,상대,이닝,투수,타자,P,결과,이전상황,이후상황,LEV,REa,WPs,WPe,WPa
152,2020-06-17,키움,7초,최원태,1 정훈,0-1,유격수 내야안타,2사 3:2,2사 1루 3:2,0.5,0.134,34.7,33.4,0.013999999999999999
153,2020-08-15,키움,8말,이승호,1 정훈,2-2,유격수 내야안타,2사 3:0,2사 1루 3:0,0.31,0.134,4.1,5.5,0.013000000000000001
154,2020-05-05,KT,2초,데스파이네,6 정훈,2-0,스트라이크낫아웃 출루,2사 0:0,2사 1루 0:0,0.42,0.134,54.0,52.7,0.013000000000000001
155,2020-07-11,두산,2말,유희관,1 정훈,2-1,중견수 안타,2사 2:2,2사 1루 2:2,0.43,0.134,51.1,52.4,0.013000000000000001
156,2020-08-25,SK,3말,이건욱,1 정훈,1-2,중견수 안타,2사 3:0,2사 1루 3:0,0.38,0.134,19.2,20.5,0.013000000000000001
157,2020-05-12,두산,2말,알칸타라,정훈,,*도루(정훈/10253),무사 1루 5:0,무사 2루 5:0,1.02,0.23600000000000002,14.6,15.9,0.013000000000000001
158,2020-07-19,삼성,1초,뷰캐넌,3 정훈,0-0,중견수 안타,2사 0:0,2사 1루 0:0,0.4,0.134,53.8,52.6,0.012
159,2020-07-26,키움,3초,양현,정훈,,*도루(정훈/10253),1사 2루 0:5,"1사 1,3루 0:5",1.21,0.272,88.5,87.3,0.012
160,2020-08-08,두산,3초,알칸타라,1 정훈,2-3,볼넷,"1사 2,3루 0:0",1사 만루 0:0,1.7,0.183,40.3,39.1,0.012
161,2020-08-08,두산,5초,알칸타라,1 정훈,1-2,우익수 희생플라이,"1사 1,3루 0:1",2사 1루 1:1,2.62,0.008,54.6,53.5,0.011000000000000001
162,2020-10-06,KT,5말,데스파이네,6 정훈,0-3,볼넷,"2사 2,3루 3:4",2사 만루 3:4,1.9,0.18100000000000002,71.8,72.9,0.011000000000000001
163,2020-05-07,KT,9초,하준호,6 정훈,1-3,볼넷,1사 1루 5:3,"1사 1,2루 5:3",0.39,0.39799999999999996,7.3,6.3,0.011000000000000001
164,2020-08-02,KIA,5말,고영창,1 정훈,1-2,중견수 안타,"2사 1,3루 0:6","2사 1,3루 0:7",0.15,1.0,97.9,98.9,0.01
165,2020-06-20,KT,2초,소형준,1 정훈,2-2,좌익수 안타,2사 2:0,2사 1루 2:0,0.33,0.134,32.9,31.9,0.01
166,2020-10-23,SK,1초,이건욱,정훈,,*도루(정훈/10253),2사 1루 0:0,2사 2루 0:0,0.79,0.09300000000000001,52.6,51.6,0.01
167,2020-07-14,LG,8말,고우석,3 정훈,1-3,볼넷,무사 0:2,무사 1루 0:2,0.23,0.39799999999999996,94.0,94.9,0.009000000000000001
168,2020-08-30,한화,6말,김종수,1 정훈,1-3,볼넷,"2사 1,2루 2:5",2사 만루 2:5,0.57,0.349,91.1,92.0,0.009000000000000001
169,2020-08-01,KIA,4말,임기영,1 정훈,0-0,중견수 안타,2사 2:4,2사 1루 2:4,0.3,0.134,76.3,77.1,0.008
170,2020-07-08,한화,7초,장민재,정훈,,*폭투,1사 2루 4:0,1사 3루 4:0,0.28,0.258,5.2,4.4,0.008
171,2020-05-12,두산,9말,박치국,6 정훈,2-3,볼넷,"1사 1,3루 11:5",1사 만루 11:5,0.22,0.40700000000000003,0.8,1.6,0.008
172,2020-08-26,SK,4말,조영우,정훈,,*폭투,"2사 1,2루 0:1","2사 2,3루 0:1",1.71,0.096,68.8,69.6,0.008
173,2020-08-26,SK,4말,백승건,1 정훈,1-3,볼넷,2사 2루 0:1,"2사 1,2루 0:1",1.15,0.122,67.3,68.1,0.008
174,2020-08-04,SK,4초,핀토,1 정훈,1-1,좌익수 안타,1사 만루 7:0,1사 만루 8:0,0.23,1.0,1.9,1.2,0.008
175,2020-07-08,한화,7초,장민재,1 정훈,2-3,좌익수 안타,무사 4:0,무사 1루 4:0,0.21,0.39799999999999996,5.7,4.9,0.008
176,2020-07-17,삼성,6초,최채흥,1 정훈,1-2,좌익수 안타,무사 2:9,무사 1루 2:9,0.15,0.39799999999999996,98.6,97.9,0.006999999999999999
177,2020-08-14,키움,4말,김재웅,1 정훈,1-3,볼넷,1사 2루 0:3,"1사 1,2루 0:3",0.57,0.24600000000000002,87.3,88.0,0.006999999999999999
178,2020-08-01,KIA,6말,문경찬,1 정훈,2-0,3루수 내야안타,2사 3:5,2사 1루 3:5,0.26,0.134,82.6,83.3,0.006999999999999999
179,2020-07-04,SK,4말,김주한,1 정훈,2-3,몸에 맞는 볼,"무사 2,3루 1:4",무사 만루 1:4,0.56,0.365,92.5,93.1,0.006999999999999999
180,2020-07-16,LG,8말,고우석,1 정훈,2-2,우익수 안타,1사 10:12,1사 1루 10:12,0.18,0.276,93.4,94.1,0.006
181,2020-08-14,키움,6말,양기현,1 정훈,1-2,중견수 안타,무사 1:5,무사 1루 1:5,0.16,0.39799999999999996,95.3,95.9,0.006
182,2020-08-27,키움,6말,조성운,1 정훈,0-3,볼넷,2사 8:3,2사 1루 8:3,0.15,0.134,3.4,4.0,0.006
183,2020-05-05,KT,8초,김민수,6 정훈,1-2,우익수 희생플라이,"1사 1,3루 6:2",2사 1루 7:2,0.28,0.008,2.4,1.9,0.006
184,2020-08-25,SK,5말,이건욱,정훈,,*폭투,1사 2루 6:0,1사 3루 6:0,0.47,0.258,4.8,5.3,0.005
185,2020-07-15,LG,7말,최동환,1 정훈,0-2,좌익수 홈런,2사 9:2,2사 9:3,0.03,1.0,0.5,1.0,0.005
