,날짜,상대,이닝,투수,타자,P,결과,이전상황,이후상황,LEV,REa,WPs,WPe,WPa
199,2020-10-10,NC,8초,정우영,9 김형준,1-1,중견수 뜬공,2사 5:9,이닝종료 5:9,0.12,-0.11699999999999999,98.5,98.8,-0.003
200,2020-05-10,NC,7말,정우영,3 나성범,1-0,2루수 땅볼,무사 3:7,1사 3:7,0.11,-0.258,97.2,96.9,-0.003
201,2020-08-15,NC,7말,정우영,3 알테어,2-1,알테어/14599 : 삼진 아웃,2사 2루 11:4,이닝종료 11:4,0.09,-0.344,0.6,0.4,-0.003
202,2020-10-10,NC,7초,정우영,5 나성범,2-1,나성범/11162 : 삼진 아웃,2사 4:9,이닝종료 4:9,0.09,-0.11699999999999999,98.4,98.6,-0.003
203,2020-09-01,SK,8말,정우영,2 고종욱,1-0,유격수 땅볼,1사 11:5,2사 11:5,0.09,-0.18,0.6,0.3,-0.002
204,2020-05-10,NC,7말,정우영,4 양의지,0-2,중견수 뜬공,1사 3:7,2사 3:7,0.08,-0.18,96.9,96.7,-0.002
205,2020-05-10,NC,7말,정우영,5 알테어,2-2,알테어/14599 : 삼진 아웃,2사 3:7,이닝종료 3:7,0.06,-0.11699999999999999,96.7,96.5,-0.002
206,2020-06-07,키움,8말,정우영,4 박병호,2-1,박병호/10470 : 삼진 아웃,무사 8:0,1사 8:0,0.04,-0.258,0.2,0.1,-0.001
207,2020-09-01,SK,8말,정우영,3 최정,0-0,1루수 파울 뜬공,2사 11:5,이닝종료 11:5,0.03,-0.11699999999999999,0.3,0.3,-0.001
208,2020-06-07,키움,8말,정우영,5 이지영,0-0,투수 땅볼,1사 8:0,2사 8:0,0.02,-0.18,0.1,0.1,-0.001
209,2020-08-15,NC,8말,정우영,4 양의지,1-0,우익수 뜬공,무사 13:4,1사 13:4,0.01,-0.258,0.1,0.1,-0.001
210,2020-06-07,키움,8말,정우영,6 전병우,2-0,전병우/11422 : 삼진 아웃,2사 8:0,이닝종료 8:0,0.01,-0.11699999999999999,0.1,0.0,-0.0
211,2020-06-04,삼성,8초,정우영,2 박찬도,1-0,유격수 땅볼,1사 1루 0:11,2사 2루 0:11,0.01,-0.22899999999999998,100.0,100.0,-0.0
212,2020-06-04,삼성,8초,정우영,9 박승규,0-0,3루수 땅볼,무사 0:11,1사 0:11,0.01,-0.258,100.0,100.0,-0.0
213,2020-06-04,삼성,8초,정우영,1 김상수,1-0,3루수 땅볼 실책[실책포함],1사 0:11,1사 1루 0:11,0.0,0.276,100.0,100.0,0.0
214,2020-07-26,두산,6말,정우영,6 허경민,0-0,포수 희생번트,"무사 1,2루 1:2","1사 2,3루 1:2",1.52,-0.106,82.1,82.3,0.002
215,2020-09-23,SK,9초,정우영,8 채현우,2-3,좌익수 안타,2사 2:6,2사 1루 2:6,0.04,0.134,99.9,99.6,0.003
216,2020-07-08,두산,9말,정우영,4 김재환,1-3,볼넷,2사 1루 8:3,"2사 1,2루 8:3",0.05,0.215,0.2,0.5,0.003
217,2020-07-08,두산,9말,정우영,2 페르난데스,2-1,좌익수 안타,1사 8:3,1사 1루 8:3,0.08,0.276,0.3,0.7,0.005
218,2020-06-18,한화,9말,정우영,9 조한민,1-2,몸에 맞는 볼,1사 9:4,1사 1루 9:4,0.08,0.276,0.3,0.7,0.005
219,2020-09-24,NC,8말,정우영,6 노진혁,1-3,볼넷,2사 1루 7:9,"2사 1,2루 7:9",0.23,0.215,93.3,93.8,0.005
220,2020-06-25,키움,9초,정우영,2 김하성,0-0,투수 희생번트,"무사 1,2루 4:5","1사 2,3루 4:5",5.45,-0.106,55.9,55.2,0.006999999999999999
221,2020-06-09,SK,8초,정우영,4 로맥,,고의4구,2사 2루 2:1,"2사 1,2루 2:1",1.32,0.122,26.6,26.0,0.006999999999999999
222,2020-06-14,롯데,9초,정우영,5 허일,2-2,중견수 안타,2사 1루 6:10,"2사 1,2루 6:10",0.13,0.215,99.6,98.9,0.006999999999999999
223,2020-07-18,한화,9초,정우영,6 강경학,2-2,중견수 안타,2사 0:3,2사 1루 0:3,0.14,0.134,99.6,98.8,0.008
224,2020-06-30,KT,9초,정우영,심우준,,*도루(심우준/11334),"2사 1,3루 3:3","2사 2,3루 3:3",4.96,0.096,50.0,49.1,0.008
225,2020-06-25,키움,9초,정우영,3 이정후,,고의4구,"1사 2,3루 4:5",1사 만루 4:5,4.83,0.183,55.2,54.4,0.009000000000000001
226,2020-06-18,한화,8말,정우영,노태형,,*포일,2사 만루 6:3,"2사 2,3루 6:4",3.23,0.07200000000000001,15.7,16.6,0.009000000000000001
227,2020-06-14,롯데,9초,정우영,3 전준우,1-0,3루수 땅볼 실책[실책포함],1사 6:10,1사 1루 6:10,0.17,0.276,99.5,98.5,0.009000000000000001
228,2020-06-18,한화,9말,정우영,1 노수광,2-2,우익수 안타,1사 1루 9:4,"1사 1,2루 9:4",0.21,0.39799999999999996,0.7,1.7,0.01
229,2020-08-12,KIA,7초,정우영,8 박찬호,2-1,중견수 안타,1사 0:5,1사 1루 0:5,0.21,0.276,97.9,96.9,0.01
230,2020-07-26,두산,6말,정우영,8 정수빈,0-2,고의4구,"2사 2,3루 1:2",2사 만루 1:2,1.84,0.18100000000000002,75.0,76.0,0.01
231,2020-06-12,롯데,9초,정우영,3 안치홍,1-2,몸에 맞는 볼,2사 2루 2:2,"2사 1,2루 2:2",3.66,0.122,53.4,52.3,0.011000000000000001
232,2020-07-08,두산,9말,정우영,5 오재일,0-1,2루수 내야안타,"2사 1,2루 8:3",2사 만루 8:3,0.17,0.349,0.5,1.6,0.011000000000000001
233,2020-07-05,삼성,9말,정우영,1 김상수,0-0,중견수 안타,1사 7:3,1사 1루 7:3,0.21,0.276,0.7,1.9,0.012
234,2020-09-30,롯데,8초,정우영,김동한,,*도루(김동한/10734),1사 1루 3:5,1사 2루 3:5,1.97,0.152,85.8,84.2,0.016
235,2020-10-10,NC,8초,정우영,6 박석민,2-2,좌익수 홈런,무사 4:9,무사 5:9,0.27,1.0,98.3,96.5,0.018000000000000002
236,2020-06-30,KT,9초,정우영,8 장성우,0-0,투수 희생번트,"무사 1,2루 3:3","1사 2,3루 3:3",3.72,-0.106,30.2,28.2,0.02
237,2020-07-21,KT,7말,정우영,6 배정대,1-0,우익수 안타,2사 8:8,2사 1루 8:8,0.81,0.134,52.1,54.2,0.021
238,2020-06-06,키움,7말,정우영,김웅빈,,*폭투,1사 만루 4:1,"1사 2,3루 4:2",4.2,0.321,26.9,29.0,0.021
239,2020-05-16,키움,9초,정우영,8 임병욱,0-3,볼넷,2사 1루 0:3,"2사 1,2루 0:3",0.39,0.215,98.8,96.7,0.021
240,2020-09-24,NC,8말,정우영,2 권희동,0-1,몸에 맞는 볼,무사 2루 7:7,"무사 1,2루 7:7",2.06,0.384,74.0,76.2,0.022000000000000002
241,2020-05-16,키움,9초,정우영,6 김혜성,2-2,중견수 안타,1사 0:3,1사 1루 0:3,0.4,0.276,98.6,96.4,0.022000000000000002
242,2020-07-21,KT,7말,정우영,배정대,,*도루(배정대/11212),2사 1루 8:8,2사 2루 8:8,1.48,0.09300000000000001,54.2,56.4,0.022000000000000002
243,2020-10-20,KT,7말,정우영,2 황재균,2-1,우익수 안타,2사 4:2,2사 1루 4:2,0.62,0.134,15.0,17.3,0.023
244,2020-08-20,키움,7말,정우영,김하성,,*도루(김하성/11224),2사 1루 4:3,2사 2루 4:3,1.83,0.09300000000000001,30.4,32.6,0.023
245,2020-08-05,KIA,8말,정우영,7 김민식,2-3,볼넷,2사 2루 5:4,"2사 1,2루 5:4",3.49,0.122,26.1,28.4,0.023
246,2020-07-18,한화,9초,정우영,7 하주석,1-1,중견수 안타,2사 1루 0:3,"2사 1,3루 0:3",0.39,0.287,98.8,96.5,0.023
247,2020-06-18,한화,8말,정우영,이용규,,*포일,2사 만루 6:3,"2사 2,3루 6:4",3.92,0.6509999999999999,13.3,15.7,0.023
248,2020-09-24,NC,8말,정우영,5 박석민,1-0,중견수 희생플라이,"1사 1,3루 7:8",2사 1루 7:9,1.15,0.008,91.0,93.3,0.023
249,2020-10-24,NC,8말,정우영,8 알테어,2-0,중견수 안타,2사 3:3,2사 1루 3:3,1.03,0.134,52.6,55.0,0.024
250,2020-07-29,SK,6말,정우영,최지훈,,"*도루(최지훈/14587), 도루(한동민/10815)","1사 1,2루 8:5","1사 2,3루 8:5",2.54,0.272,21.0,23.5,0.025
251,2020-06-28,SK,9말,정우영,3 최정,2-0,좌익수 2루타,무사 4:0,무사 2루 4:0,0.44,0.634,1.8,4.3,0.025
252,2020-05-21,삼성,8말,정우영,1 김상수,1-0,중견수 안타,2사 2:0,2사 1루 2:0,0.63,0.134,9.0,11.6,0.026000000000000002
253,2020-06-18,한화,9말,정우영,2 김민하,0-1,몸에 맞는 볼,"1사 1,2루 9:4",1사 만루 9:4,0.54,0.679,1.7,4.3,0.026000000000000002
254,2020-10-15,롯데,8말,정우영,5 정훈,2-2,중견수 안타,2사 3루 5:1,2사 1루 5:2,0.49,0.8640000000000001,2.8,5.5,0.026000000000000002
