,날짜,상대,이닝,투수,타자,P,결과,이전상황,이후상황,LEV,REa,WPs,WPe,WPa
109,2020-08-21,키움,9말,이정용,6 전병우,1-0,중견수 홈런,1사 1루 7:1,1사 7:3,0.09,1.724,0.3,0.7,0.004
110,2020-07-24,두산,7말,이정용,5 최주환,2-1,우익수 안타,무사 7:0,무사 1루 7:0,0.13,0.39799999999999996,1.0,1.6,0.006
111,2020-09-18,롯데,9초,이정용,3 전준우,2-2,우익수 2루타,2사 5:3,2사 2루 5:3,0.16,0.22699999999999998,8.7,7.8,0.009000000000000001
112,2020-09-24,NC,7말,이정용,1 이명기,2-0,우익수 안타,무사 7:1,무사 1루 7:1,0.24,0.39799999999999996,1.9,3.0,0.011000000000000001
113,2020-11-04,두산,6말,이정용,7 김재호,2-3,볼넷,무사 0:3,무사 1루 0:3,0.3,0.39799999999999996,91.4,92.5,0.011000000000000001
114,2020-08-21,키움,9말,이정용,7 주효상,1-3,볼넷,1사 7:3,1사 1루 7:3,0.21,0.276,0.7,1.9,0.012
115,2020-10-04,KT,4말,이정용,심우준,,*도루(심우준/11334),"2사 1,3루 5:2","2사 2,3루 5:2",1.85,0.096,21.1,22.3,0.012
116,2020-10-01,롯데,8초,이정용,3 전준우,0-0,중견수 안타,1사 3:1,1사 1루 3:1,0.38,0.276,14.6,13.3,0.013000000000000001
117,2020-08-24,한화,7초,이정용,4 이성열,2-3,볼넷,무사 4:1,무사 1루 4:1,0.35,0.39799999999999996,10.3,9.0,0.013999999999999999
118,2020-10-11,NC,6초,이정용,알테어,,*도루(알테어/14599),"1사 1,3루 3:1","1사 2,3루 3:1",1.41,0.22399999999999998,16.6,15.3,0.013999999999999999
119,2020-10-17,KIA,8초,이정용,8 김민식,1-0,우익수 안타,2사 만루 5:11,2사 만루 6:11,0.41,1.0,98.7,97.1,0.015
120,2020-08-24,한화,6초,이정용,2 송광민,2-1,우익수 희생플라이,1사 만루 3:1,"2사 1,3루 4:1",1.77,-0.11199999999999999,14.9,13.3,0.016
121,2020-10-10,NC,6초,이정용,7 강진성,2-0,좌익수 안타,1사 3:7,1사 1루 3:7,0.4,0.276,93.7,91.9,0.018000000000000002
122,2020-08-04,KIA,7말,이정용,2 김선빈,1-1,중견수 안타,무사 8:3,무사 1루 8:3,0.41,0.39799999999999996,3.7,5.6,0.019
123,2020-10-04,KT,4말,이정용,1 배정대,1-3,볼넷,"2사 2,3루 5:2",2사 만루 5:2,2.14,0.18100000000000002,22.3,24.3,0.02
124,2020-08-14,NC,7말,이정용,5 양의지,0-0,좌익수 안타,2사 4:4,2사 1루 4:4,0.81,0.134,52.1,54.2,0.021
125,2020-09-24,NC,7말,이정용,2 권희동,2-3,우익수 안타,무사 1루 7:1,"무사 1,2루 7:1",0.47,0.62,3.0,5.2,0.022000000000000002
126,2020-10-11,NC,6초,이정용,7 노진혁,1-3,볼넷,무사 3:1,무사 1루 3:1,0.66,0.39799999999999996,21.7,19.2,0.026000000000000002
127,2020-07-26,두산,8말,이정용,7 김재호,2-3,볼넷,2사 4:2,2사 1루 4:2,0.63,0.134,9.0,11.6,0.026000000000000002
128,2020-10-04,KT,4말,이정용,9 심우준,2-1,2루수 안타,2사 1루 5:2,"2사 1,3루 5:2",0.81,0.287,18.3,21.1,0.027999999999999997
129,2020-10-14,롯데,7말,이정용,9 마차도,0-3,볼넷,무사 0:1,무사 1루 0:1,0.75,0.39799999999999996,79.1,81.9,0.027999999999999997
130,2020-10-10,NC,6초,이정용,8 노진혁,2-3,볼넷,1사 1루 3:7,"1사 1,2루 3:7",0.83,0.39799999999999996,91.9,88.9,0.03
131,2020-08-14,NC,7말,이정용,6 박석민,1-3,볼넷,2사 1루 4:4,"2사 1,2루 4:4",1.48,0.215,54.2,57.4,0.033
132,2020-09-03,NC,8초,이정용,8 박석민,1-1,우익수 안타,1사 1루 4:3,"1사 1,2루 4:3",1.19,0.39799999999999996,25.1,21.7,0.033
133,2020-10-11,NC,6초,이정용,8 알테어,2-3,볼넷,무사 1루 3:1,"무사 1,2루 3:1",1.04,0.62,19.2,15.4,0.037000000000000005
134,2020-10-04,KT,4말,이정용,6 박경수,2-3,볼넷,무사 2루 5:1,"무사 1,2루 5:1",1.19,0.384,18.9,22.8,0.04
135,2020-10-08,삼성,7초,이정용,4 김동엽,1-1,좌익수 안타,1사 0:0,1사 1루 0:0,1.15,0.276,53.9,49.7,0.042
136,2020-08-29,두산,8초,이정용,이유찬,,*도루(이유찬/12894),"1사 1,3루 3:5","1사 2,3루 3:5",3.39,0.22399999999999998,76.4,71.7,0.046
137,2020-09-26,KT,8말,이정용,2 황재균,2-1,우익수 안타,1사 1:1,1사 1루 1:1,1.39,0.276,56.1,60.7,0.047
138,2020-10-08,삼성,7초,이정용,6 이성규,2-0,중견수 안타,2사 1루 0:0,"2사 1,3루 0:0",1.47,0.287,54.6,49.9,0.047
139,2020-08-24,한화,7초,이정용,7 노수광,1-2,좌익수 플라이 실책[실책포함],2사 2루 4:1,2사 2루 5:1,0.52,1.0,10.9,6.0,0.049
140,2020-10-04,KT,4말,이정용,5 유한준,1-2,중견수 2루타,무사 5:1,무사 2루 5:1,0.76,0.634,14.0,18.9,0.049
141,2020-08-01,한화,6초,이정용,9 노수광,2-1,중견수 2루타,1사 5:7,1사 2루 5:7,0.85,0.428,81.4,76.0,0.054000000000000006
142,2020-09-03,NC,8초,이정용,9 박준영,1-2,몸에 맞는 볼,"1사 1,2루 4:3",1사 만루 4:3,1.87,0.679,21.7,16.3,0.055
143,2020-10-04,KT,4말,이정용,8 황재균,2-1,중견수 안타,2사 3루 5:1,2사 1루 5:2,0.93,0.8640000000000001,12.6,18.3,0.057
144,2020-09-24,NC,7말,이정용,4 양의지,2-2,좌익수 홈런,"1사 1,2루 7:1",1사 7:4,0.62,2.326,3.1,9.6,0.065
145,2020-08-04,KIA,7말,이정용,3 터커,1-0,우익수 홈런,무사 1루 8:3,무사 8:5,0.81,1.6019999999999999,5.6,12.4,0.068
146,2020-09-19,두산,7말,이정용,2 정수빈,0-1,우익수 2루타,1사 6:6,1사 2루 6:6,1.15,0.428,54.9,62.4,0.07400000000000001
147,2020-09-24,NC,7말,이정용,5 박석민,0-1,좌익수 홈런,1사 7:4,1사 7:5,0.7,1.0,9.6,17.6,0.08
148,2020-08-28,KT,11초,이정용,2 조용호,1-3,볼넷,1사 1루 5:5,"1사 1,2루 5:5",3.04,0.39799999999999996,50.0,41.9,0.08
149,2020-08-28,KT,11초,이정용,9 박승욱,1-3,볼넷,무사 5:5,무사 1루 5:5,2.32,0.39799999999999996,50.0,41.8,0.08199999999999999
150,2020-10-14,롯데,7말,이정용,1 오윤석,0-0,좌익수 2루타,무사 1루 0:1,무사 2루 0:2,1.15,1.236,81.9,91.9,0.099
151,2020-08-01,한화,5초,이정용,5 최진행,2-3,볼넷,1사 만루 4:7,1사 만루 5:7,3.21,1.0,72.6,62.0,0.106
152,2020-08-29,두산,8초,이정용,7 정수빈,2-1,중견수 안타,"1사 2,3루 3:5",1사 1루 5:5,3.24,1.1059999999999999,71.7,49.8,0.21899999999999997
