,날짜,상대,이닝,투수,타자,P,결과,이전상황,이후상황,LEV,REa,WPs,WPe,WPa
491,2020-06-21,LG,3초,이민호,5 김재호,0-1,3루수 병살타,무사 1루 2:0,2사 2:0,1.11,-0.836,25.7,31.5,-0.057
492,2020-09-20,LG,9말,고우석,6 김재호,1-2,우익수 뜬공,무사 5:5,1사 5:5,2.26,-0.258,63.7,58.0,-0.057999999999999996
493,2020-08-01,NC,8초,배재환,7 김재호,0-0,2루수 파울 뜬공,1사 1루 4:4,2사 1루 4:4,2.44,-0.322,49.8,55.6,-0.057999999999999996
494,2020-08-29,LG,4초,성재헌,8 김재호,0-2,김재호/10174 : 3루수 직선타 아웃,1사 3루 3:0,이닝종료 3:0,0.84,-0.983,15.2,21.1,-0.057999999999999996
495,2020-09-12,키움,8초,양현,7 김재호,2-1,김재호/10174 : 삼진 아웃,무사 1루 0:2,1사 1루 0:2,2.61,-0.38,79.9,85.8,-0.059000000000000004
496,2020-08-20,롯데,7말,구승민,6 김재호,2-3,중견수 뜬공,1사 1루 4:3,2사 1루 4:3,2.58,-0.322,36.5,30.4,-0.061
497,2020-08-20,롯데,9말,김원중,6 김재호,0-0,좌익수 뜬공,1사 6:5,2사 6:5,2.63,-0.18,11.2,4.7,-0.065
498,2020-10-01,한화,6초,강재민,9 김재호,1-2,중견수 뜬공,"2사 1,3루 3:5",이닝종료 3:5,2.39,-0.5379999999999999,78.2,84.8,-0.066
499,2020-08-12,삼성,3초,최채흥,7 김재호,0-0,3루수 병살타,"1사 1,2루 5:3",이닝종료 5:3,1.49,-0.971,25.6,32.3,-0.067
500,2020-10-06,SK,2초,이건욱,9 김재호,2-3,유격수 인필드 뜬공,1사 만루 1:0,2사 만루 1:0,2.31,-0.835,30.6,37.4,-0.068
501,2020-10-07,SK,6초,박민호,8 김재호,1-0,우익수 뜬공,무사 2루 3:4,1사 2루 3:4,2.04,-0.46399999999999997,56.4,63.3,-0.069
502,2020-08-08,롯데,5말,노경은,7 김재호,2-2,유격수 병살타,1사 1루 1:1,이닝종료 1:1,1.56,-0.573,56.9,50.0,-0.069
503,2020-06-11,NC,6초,배재환,6 김재호,2-2,김재호/10174 : 삼진 아웃,무사 만루 1:5,1사 만루 1:5,2.78,-0.767,76.3,83.3,-0.07
504,2020-05-19,NC,1말,라이트,6 김재호,2-2,김재호/10174 : 삼진 아웃,2사 만루 3:0,이닝종료 3:0,2.78,-0.815,28.9,21.8,-0.071
505,2020-09-06,SK,2말,오원석,8 김재호,2-2,김재호/10174 : 1루수 직선타 아웃,"무사 1,2루 0:2",2사 2루 0:2,1.21,-1.229,81.1,73.9,-0.071
506,2020-07-26,LG,6말,정우영,7 김재호,0-1,2루수 뜬공,"1사 2,3루 1:2","2사 2,3루 1:2",1.41,-0.833,82.3,75.0,-0.073
507,2020-10-11,KT,8초,유원상,9 김재호,2-3,3루수 파울 뜬공,1사 2루 4:4,2사 2루 4:4,2.59,-0.381,45.6,52.9,-0.073
508,2020-07-15,SK,4말,핀토,8 김재호,2-2,2루수 땅볼,1사 3루 2:2,2사 3루 2:2,1.73,-0.596,62.0,54.7,-0.073
509,2020-08-04,삼성,6말,이승현,8 김재호,2-3,김재호/10174 : 삼진 아웃,"2사 1,3루 5:3",이닝종료 5:3,2.71,-0.5379999999999999,25.6,18.1,-0.075
510,2020-10-24,롯데,6말,서준원,8 김재호,2-2,유격수 병살타,"1사 1,2루 1:2",이닝종료 1:2,1.74,-0.971,77.5,69.6,-0.08
511,2020-08-14,KT,6말,데스파이네,8 김재호,0-3,좌익수 뜬공,"2사 1,3루 3:2",이닝종료 3:2,3.21,-0.5379999999999999,39.3,30.5,-0.08900000000000001
512,2020-05-05,LG,4초,차우찬,6 김재호,1-0,김재호/10174 : 2루수 직선타 아웃,무사 1루 1:3,2사 1:3,1.79,-0.836,68.9,77.8,-0.08900000000000001
513,2020-10-11,KT,4초,데스파이네,9 김재호,1-2,투수 땅볼,2사 만루 1:3,이닝종료 1:3,3.49,-0.815,70.0,78.9,-0.08900000000000001
514,2020-08-26,KIA,8말,정해영,7 김재호,2-2,3루수 땅볼,무사 3루 4:2,1사 3루 4:2,2.72,-0.499,30.9,21.6,-0.09300000000000001
515,2020-05-31,롯데,8말,이인복,8 김재호,0-1,2루수 병살타,1사 1루 3:3,이닝종료 3:3,2.37,-0.573,60.7,50.0,-0.107
516,2020-07-31,NC,5초,루친스키,7 김재호,1-0,유격수 병살타,"1사 1,2루 4:4",이닝종료 4:4,2.58,-0.971,45.0,56.6,-0.11599999999999999
517,2020-05-19,NC,8말,원종현,6 김재호,2-1,김재호/10174 : 삼진 아웃,"2사 1,2루 5:4",이닝종료 5:4,4.74,-0.466,28.4,16.2,-0.122
518,2020-10-16,키움,6초,브리검,8 김재호,0-0,유격수 병살타,"1사 1,3루 1:0",이닝종료 1:0,2.06,-1.2429999999999999,26.4,39.2,-0.129
519,2020-05-30,롯데,8말,박시영,5 김재호,2-1,유격수 땅볼,2사 만루 3:3,이닝종료 3:3,5.35,-0.815,63.4,50.0,-0.134
520,2020-06-17,삼성,8말,최지광,5 김재호,1-3,2루수 땅볼,"2사 1,3루 4:3",이닝종료 4:3,5.14,-0.5379999999999999,30.4,16.2,-0.142
