,날짜,상대,이닝,투수,타자,P,결과,이전상황,이후상황,LEV,REa,WPs,WPe,WPa
0,2020-09-30,롯데,7말,구승민,3 이형종,0-0,좌익수 홈런,"2사 1,2루 3:2",2사 3:5,3.66,2.6510000000000002,34.6,87.2,0.526
1,2020-08-29,두산,6말,박치국,5 이형종,0-0,좌익수 홈런,무사 1루 3:1,무사 3:3,2.36,1.6019999999999999,31.4,57.5,0.261
2,2020-11-02,키움,13말,김상수,5 이형종,1-1,좌익수 2루타,무사 3:2,무사 2루 3:2,3.47,0.634,20.0,44.4,0.244
3,2020-08-26,삼성,8초,최지광,5 이형종,1-1,중견수 안타,2사 3루 4:5,2사 1루 5:5,3.36,0.8640000000000001,77.6,55.6,0.22
4,2020-08-16,NC,4초,최성영,1 이형종,0-0,좌익수 홈런,"2사 1,2루 0:4",2사 3:4,1.19,2.6510000000000002,88.4,67.4,0.21
5,2020-09-27,KT,2초,김민수,5 이형종,0-0,좌익수 홈런,무사 1루 0:0,무사 2:0,1.53,1.6019999999999999,46.2,29.9,0.163
6,2020-09-27,KT,6초,하준호,5 이형종,0-1,중견수 홈런,무사 3:3,무사 4:3,1.34,1.0,50.0,33.7,0.163
7,2020-08-19,KIA,3말,이민우,5 이형종,0-0,중견수 3루타,2사 1루 1:1,2사 3루 1:2,0.92,1.136,52.6,66.1,0.135
8,2020-08-28,KT,7말,이보근,5 이형종,2-2,좌익수 2루타,"무사 1,3루 5:1","무사 2,3루 5:2",2.17,1.148,18.0,31.1,0.131
9,2020-09-27,KT,4초,김민수,5 이형종,1-2,중견수 2루타,1사 2루 2:3,1사 2루 3:3,1.58,1.0,60.2,47.7,0.125
10,2020-08-28,KT,10말,유원상,5 이형종,2-3,볼넷,"무사 1,2루 5:5",무사 만루 5:5,3.26,0.8440000000000001,81.5,93.7,0.121
11,2020-10-17,KIA,4말,김재열,3 이형종,1-2,중견수 안타,"2사 1,2루 3:4","2사 1,3루 3:5",1.57,1.072,68.1,78.9,0.10800000000000001
12,2020-07-25,두산,7초,채지선,7 이형종,1-1,좌익수 2루타,"1사 1,2루 1:5","1사 2,3루 2:5",1.49,1.496,91.3,80.5,0.10800000000000001
13,2020-08-09,키움,5초,이승호,7 이형종,0-2,우익수 홈런,2사 0:2,2사 1:2,0.47,1.0,80.3,69.6,0.10800000000000001
14,2020-08-23,한화,6말,윤대경,5 이형종,1-0,중견수 안타,"1사 1,2루 3:1",1사 만루 3:1,3.18,0.679,32.0,41.7,0.09699999999999999
15,2020-09-10,키움,1말,한현희,5 이형종,1-1,2루수 안타,"2사 1,3루 0:0","2사 1,2루 0:1",1.74,0.9279999999999999,54.8,64.2,0.09300000000000001
16,2020-10-10,NC,7말,김진성,2 이형종,1-3,볼넷,2사 만루 0:1,2사 만루 0:2,2.3,1.0,80.6,89.7,0.092
17,2020-10-11,NC,5말,김영규,2 이형종,2-3,볼넷,무사 1루 3:1,"무사 1,2루 3:1",2.12,0.62,33.7,41.9,0.083
18,2020-09-08,KIA,3초,양승철,5 이형종,1-2,좌익수 2루타,1사 1루 2:1,"1사 2,3루 2:1",1.14,0.894,38.4,30.2,0.08199999999999999
19,2020-09-30,롯데,3말,박세웅,3 이형종,1-2,좌익수 안타,"1사 1,3루 3:1","1사 1,2루 3:2",2.17,0.728,40.1,48.1,0.08
20,2020-11-02,키움,10말,김선기,5 이형종,0-1,좌익수 안타,1사 1루 2:2,"1사 1,2루 2:2",2.92,0.39799999999999996,63.5,70.8,0.073
21,2020-08-13,KIA,8말,장현식,5 이형종,1-1,좌익수 홈런,무사 2:3,무사 2:4,0.53,1.0,86.9,94.0,0.07200000000000001
22,2020-10-16,KIA,1말,가뇽,3 이형종,2-0,중견수 안타,"무사 1,2루 0:0",무사 만루 0:0,1.83,0.8440000000000001,63.7,70.7,0.07
23,2020-08-11,KIA,3말,양현종,7 이형종,2-1,좌익수 2루타,무사 2:0,무사 2루 2:0,1.05,0.634,32.3,39.3,0.07
24,2020-10-23,KIA,5초,김재열,3 이형종,1-2,좌익수 안타,1사 1루 4:3,"1사 1,3루 4:3",1.25,0.67,35.7,28.8,0.069
25,2020-09-24,NC,3초,최성영,2 이형종,0-0,좌익수 2루타,1사 1루 2:0,"1사 2,3루 2:0",0.92,0.894,28.3,21.7,0.066
26,2020-08-15,NC,2초,이재학,7 이형종,1-2,좌익수 홈런,무사 3:0,무사 4:0,0.54,1.0,21.8,15.4,0.064
27,2020-10-14,롯데,6초,샘슨,3 이형종,2-1,좌익수 안타,무사 0:1,무사 1루 0:1,1.45,0.39799999999999996,66.3,60.3,0.06
28,2020-10-20,KT,5초,전유수,3 이형종,2-3,좌익수 홈런,무사 3:0,무사 4:0,0.47,1.0,16.0,10.0,0.06
29,2020-08-20,키움,7초,김태훈,5 이형종,2-2,중견수 안타,무사 1:3,무사 1루 1:3,1.34,0.39799999999999996,81.9,76.0,0.059000000000000004
30,2020-07-11,NC,4말,김영규,3 이형종,2-1,좌익수 안타,"무사 1,3루 3:3","무사 1,2루 3:4",1.74,0.669,70.9,76.9,0.059000000000000004
31,2020-10-20,KT,1초,배제성,3 이형종,1-0,좌익수 안타,1사 3루 0:0,1사 1루 1:0,1.35,0.59,45.5,40.0,0.055
32,2020-08-11,KIA,5말,양현종,7 이형종,0-0,좌익수 안타,무사 2:1,무사 1루 2:1,1.36,0.39799999999999996,41.2,46.7,0.055
33,2020-09-24,NC,6초,소이현,2 이형종,2-3,좌익수 홈런,2사 2루 5:1,2사 7:1,0.38,1.7730000000000001,8.3,2.9,0.054000000000000006
34,2020-07-16,롯데,4초,장원삼,5 이형종,0-1,좌익수 홈런,2사 0:4,2사 1:4,0.25,1.0,90.8,85.5,0.054000000000000006
35,2020-10-28,한화,3말,김이환,5 이형종,1-2,좌익수 안타,"2사 1,3루 0:3","2사 1,2루 0:4",0.91,0.9279999999999999,84.3,89.5,0.052000000000000005
36,2020-10-30,SK,4초,박종훈,5 이형종,2-1,좌익수 2루타,1사 1:2,1사 2루 1:2,0.81,0.428,65.4,60.2,0.052000000000000005
37,2020-09-29,롯데,8말,김건국,5 이형종,1-3,좌익수 2루타,1사 2루 8:4,1사 2루 8:5,0.78,1.0,4.9,9.9,0.05
38,2020-08-24,한화,2말,김이환,이형종,,*실책진루(포수)[실책포함],1사 1루 0:0,1사 3루 0:0,1.22,0.41,55.3,60.0,0.047
39,2020-07-24,두산,5초,유희관,3 이형종,2-1,좌익수 2루타,1사 1루 3:0,"1사 2,3루 3:0",0.63,0.894,15.9,11.4,0.045
40,2020-10-24,NC,8초,김진성,3 이형종,2-2,좌익수 안타,1사 1:3,1사 1루 1:3,0.97,0.276,90.3,85.8,0.045
41,2020-08-29,두산,4말,권휘,5 이형종,2-3,중견수 안타,1사 1루 3:0,"1사 1,2루 3:0",1.29,0.39799999999999996,21.4,25.7,0.043
42,2020-07-28,SK,5초,신재웅,7 이형종,1-1,좌익수 홈런,1사 6:2,1사 7:2,0.23,1.0,10.8,6.6,0.042
43,2020-08-28,KT,7말,이보근,이형종,,*폭투,"무사 2,3루 5:2",무사 3루 5:3,2.33,0.293,31.5,35.7,0.042
44,2020-08-14,NC,7초,홍성민,5 이형종,2-3,좌익수 안타,1사 4:4,1사 1루 4:4,1.15,0.276,53.9,49.7,0.042
45,2020-08-14,NC,3초,라이트,5 이형종,1-1,좌익수 안타,무사 1루 2:0,"무사 1,2루 2:0",1.11,0.62,25.7,21.6,0.040999999999999995
