,날짜,상대,이닝,투수,타자,P,결과,이전상황,이후상황,LEV,REa,WPs,WPe,WPa
0,2020-08-04,KIA,5초,이민우,4 김현수,1-2,우익수 홈런,2사 만루 2:3,2사 6:3,4.16,3.302,60.5,18.1,0.425
1,2020-08-18,KIA,10말,정해영,4 김현수,2-2,우익수 홈런,1사 5:5,1사 5:6,1.8,1.0,58.0,100.0,0.42
2,2020-07-04,삼성,12초,김대우,3 김현수,1-2,좌익수 홈런,1사 5:5,1사 6:5,1.8,1.0,55.9,17.9,0.38
3,2020-09-04,NC,8말,원종현,4 김현수,1-2,좌익수 안타,2사 만루 5:3,"2사 1,3루 5:5",6.05,1.723,22.7,60.7,0.38
4,2020-09-19,두산,8초,이승진,4 김현수,0-0,중견수 안타,2사 만루 6:6,"2사 1,3루 8:6",5.64,1.723,46.6,13.4,0.332
5,2020-08-28,KT,8말,주권,4 김현수,0-0,좌익수 2루타,2사 3루 5:4,2사 2루 5:5,4.08,0.9570000000000001,27.4,58.0,0.306
6,2020-05-10,NC,8초,김건태,2 김현수,2-3,우익수 안타,2사 3루 7:7,2사 1루 8:7,3.26,0.8640000000000001,51.7,27.9,0.23800000000000002
7,2020-10-24,NC,8초,김진성,4 김현수,1-0,중견수 3루타,1사 1루 1:3,1사 3루 2:3,1.97,1.41,85.8,63.3,0.226
8,2020-08-25,삼성,5초,라이블리,4 김현수,1-1,중견수 안타,2사 만루 1:3,"2사 1,3루 3:3",3.8,1.723,71.9,49.9,0.21899999999999997
9,2020-07-05,삼성,8초,장지훈,2 김현수,0-0,우익수 홈런,2사 만루 3:2,2사 7:2,2.78,3.302,23.4,2.0,0.215
10,2020-07-19,한화,1말,서폴드,4 김현수,0-1,우익수 홈런,2사 1루 1:0,2사 1:2,0.83,1.8659999999999999,41.8,61.4,0.196
11,2020-07-15,롯데,5초,샘슨,3 김현수,2-0,우익수 홈런,"무사 1,3루 2:2",무사 5:2,1.96,1.651,33.4,16.0,0.174
12,2020-06-18,한화,1초,장시환,3 김현수,1-3,우익수 홈런,1사 1루 0:0,1사 2:0,1.15,1.724,49.8,32.8,0.17
13,2020-06-28,SK,1초,김주한,3 김현수,2-1,우익수 홈런,1사 1루 0:0,1사 2:0,1.15,1.724,49.8,32.8,0.17
14,2020-05-05,두산,3말,알칸타라,3 김현수,2-0,좌익수 홈런,2사 2루 0:1,2사 0:3,1.1,1.7730000000000001,65.7,82.4,0.16699999999999998
15,2020-05-22,KT,9말,김재윤,2 김현수,0-0,중견수 안타,1사 만루 5:5,1사 만루 5:6,5.64,1.0,83.3,100.0,0.16699999999999998
16,2020-09-16,한화,1초,김진욱,4 김현수,1-0,우익수 2루타,"1사 1,2루 0:0",1사 2루 2:0,1.93,1.754,46.2,29.7,0.165
17,2020-06-09,SK,5말,이건욱,2 김현수,1-1,우익수 홈런,2사 1:0,2사 1:1,0.64,1.0,35.4,51.5,0.161
18,2020-07-16,롯데,5초,장원삼,3 김현수,1-0,우익수 2루타,"1사 1,3루 2:4","1사 2,3루 3:4",2.39,1.224,67.2,51.6,0.156
19,2020-07-24,두산,1초,유희관,2 김현수,2-2,우익수 홈런,무사 1루 0:0,무사 2:0,1.44,1.6019999999999999,46.5,31.1,0.154
20,2020-09-22,SK,6말,박종훈,4 김현수,1-3,볼넷,1사 만루 2:0,1사 만루 2:1,4.41,1.0,41.7,56.1,0.14400000000000002
21,2020-09-03,NC,6말,임정호,4 김현수,1-2,좌익수 안타,"1사 2,3루 4:1",1사 1루 4:3,2.22,1.1059999999999999,26.3,39.7,0.134
22,2020-07-11,NC,2말,라이트,2 김현수,1-2,좌익수 2루타,"1사 1,3루 3:1","1사 2,3루 3:2",2.02,1.224,40.9,53.8,0.129
23,2020-10-23,KIA,3초,김기훈,4 김현수,0-1,우익수 2루타,2사 1루 3:3,2사 2루 4:3,0.91,1.093,52.9,40.1,0.128
24,2020-05-24,KT,2말,쿠에바스,2 김현수,2-1,우익수 2루타,1사 1루 4:3,1사 2루 4:4,1.32,1.1520000000000001,44.3,57.0,0.127
25,2020-10-28,한화,11말,송윤준,4 김현수,1-3,볼넷,1사 1루 7:6,"1사 1,2루 7:6",4.68,0.39799999999999996,20.9,33.5,0.126
26,2020-08-26,삼성,3초,허윤동,4 김현수,1-3,중견수 홈런,2사 1루 1:5,2사 3:5,0.54,1.8659999999999999,88.2,75.7,0.125
27,2020-09-26,KT,3초,배제성,4 김현수,0-2,우익수 안타,"2사 1,2루 0:1","2사 1,3루 1:1",1.93,1.072,62.1,50.0,0.121
28,2020-07-04,삼성,3초,허윤동,3 김현수,1-0,우익수 2루타,2사 2루 1:1,2사 2루 2:1,1.3,1.0,51.8,40.1,0.11699999999999999
29,2020-05-12,SK,3말,킹엄,2 김현수,2-2,중견수 2루타,무사 2루 2:1,무사 2루 2:2,1.51,1.0,50.7,62.3,0.11599999999999999
30,2020-06-25,키움,1말,한현희,3 김현수,2-3,우익수 2루타,1사 1루 0:0,1사 2루 0:1,1.16,1.1520000000000001,55.0,66.3,0.113
31,2020-07-08,두산,4초,박종기,3 김현수,2-3,우익수 홈런,2사 1루 4:1,2사 6:1,0.48,1.8659999999999999,19.7,8.6,0.111
32,2020-09-30,롯데,2말,박세웅,4 김현수,0-1,우익수 홈런,무사 1:0,무사 1:1,0.99,1.0,44.0,55.1,0.111
33,2020-09-18,롯데,3말,샘슨,4 김현수,2-3,우익수 안타,2사 2루 0:0,2사 1루 0:1,1.32,0.907,53.7,64.7,0.109
34,2020-08-25,삼성,4초,라이블리,4 김현수,2-2,좌익수 홈런,무사 0:2,무사 1:2,1.04,1.0,73.3,62.5,0.10800000000000001
35,2020-08-04,KIA,2초,이민우,4 김현수,2-1,우익수 홈런,무사 0:1,무사 1:1,0.97,1.0,60.5,50.0,0.105
36,2020-08-28,KT,10말,유원상,4 김현수,0-2,몸에 맞는 볼,무사 1루 5:5,"무사 1,2루 5:5",3.19,0.62,71.1,81.5,0.10400000000000001
37,2020-09-17,롯데,3말,서준원,4 김현수,1-1,좌익수 안타,2사 2루 0:1,2사 2루 0:2,1.1,1.0,65.7,75.7,0.10099999999999999
38,2020-07-07,두산,3초,이영하,2 김현수,1-0,중견수 2루타,2사 3루 0:2,2사 2루 1:2,1.35,0.9570000000000001,73.1,63.4,0.09699999999999999
39,2020-05-24,KT,9말,김민수,2 김현수,2-1,좌익수 안타,"1사 1,2루 7:4","1사 1,2루 7:5",2.7,1.0,10.1,19.8,0.09699999999999999
40,2020-08-18,KIA,3말,브룩스,4 김현수,0-0,중견수 안타,2사 3루 4:2,2사 1루 4:3,1.48,0.8640000000000001,30.8,40.2,0.095
41,2020-09-23,SK,3말,문승원,4 김현수,0-0,중견수 안타,"1사 2,3루 1:2",1사 1루 1:4,1.37,1.1059999999999999,74.9,84.4,0.094
42,2020-10-06,삼성,1말,라이블리,4 김현수,0-1,2루수 플라이 실책[실책포함],2사 2루 1:0,2사 1루 1:1,1.18,0.907,42.8,52.2,0.094
43,2020-08-01,한화,1말,서폴드,4 김현수,0-0,중견수 안타,2사 2루 0:0,2사 1루 0:1,1.14,0.907,53.2,62.5,0.09300000000000001
44,2020-08-30,두산,1말,김민규,4 김현수,2-3,우익수 안타,2사 2루 0:0,2사 1루 0:1,1.14,0.907,53.2,62.5,0.09300000000000001
45,2020-05-31,KIA,1초,가뇽,2 김현수,2-3,중견수 2루타,무사 2루 0:0,무사 2루 1:0,1.22,1.0,44.1,34.8,0.09300000000000001
46,2020-05-12,SK,4말,킹엄,2 김현수,2-1,좌익수 안타,"1사 1,2루 3:4","1사 1,2루 3:5",1.78,1.0,72.2,81.3,0.092
47,2020-08-21,키움,1초,이승호,4 김현수,2-3,좌익수 안타,2사 2루 0:0,2사 1루 1:0,1.12,0.907,51.6,42.5,0.091
48,2020-10-30,SK,1초,박종훈,4 김현수,2-1,좌익수 안타,2사 2루 0:0,2사 1루 1:0,1.12,0.907,51.6,42.5,0.091
49,2020-07-16,롯데,6초,박시영,3 김현수,0-2,우익수 안타,1사 만루 6:4,"1사 1,3루 8:4",1.77,1.5930000000000002,14.9,5.9,0.09
50,2020-06-25,키움,5말,이승호,3 김현수,2-1,중견수 안타,"1사 1,3루 4:0","1사 1,3루 4:1",1.71,1.0,17.3,26.1,0.08800000000000001
51,2020-05-12,SK,1말,킹엄,2 김현수,1-3,중견수 안타,무사 1루 0:0,"무사 1,3루 0:0",1.42,0.951,58.3,67.1,0.08800000000000001
52,2020-06-07,키움,7초,임규빈,2 김현수,0-0,우익수 홈런,1사 2:0,1사 3:0,0.45,1.0,19.6,11.2,0.084
53,2020-07-05,삼성,5초,최채흥,2 김현수,2-3,볼넷,"1사 1,2루 0:2",1사 만루 0:2,2.61,0.679,70.2,62.0,0.08199999999999999
54,2020-10-28,한화,3말,김이환,4 김현수,1-1,우익수 안타,"2사 1,2루 0:2","2사 1,3루 0:3",1.16,1.072,76.3,84.3,0.08
55,2020-06-17,한화,3초,채드벨,3 김현수,0-0,좌익수 2루타,1사 2루 2:0,1사 2루 3:0,0.97,1.0,27.0,19.0,0.08
