,날짜,상대,이닝,투수,타자,P,결과,이전상황,이후상황,LEV,REa,WPs,WPe,WPa
0,2020-08-18,KIA,9말,전상현,9 정주현,2-3,우익수 안타,1사 3루 5:4,1사 1루 5:5,5.88,0.59,41.2,63.5,0.222
1,2020-08-23,한화,9말,정우람,9 정주현,0-1,우익수 안타,1사 만루 4:2,1사 만루 4:3,7.38,1.0,33.0,53.7,0.207
2,2020-06-16,한화,1초,장민재,8 정주현,2-1,우익수 3루타,2사 만루 2:0,2사 3루 5:0,2.15,2.572,29.4,12.2,0.172
3,2020-08-13,KIA,2말,이민우,9 정주현,0-0,좌익수 안타,2사 만루 0:0,"2사 1,2루 0:2",2.98,1.651,57.5,74.5,0.17
4,2020-07-26,두산,7초,홍건희,9 정주현,2-0,우익수 3루타,1사 1루 3:2,1사 3루 4:2,1.29,1.41,30.3,14.3,0.16
5,2020-07-17,한화,2말,김진욱,9 정주현,2-2,우익수 안타,2사 만루 0:0,이닝종료 0:2,2.98,1.185,57.5,71.5,0.14
6,2020-10-02,KT,7초,주권,9 정주현,1-1,투수 희생번트 실책[실책포함],"무사 1,2루 0:2",무사 만루 0:2,3.34,0.8440000000000001,66.5,53.9,0.126
7,2020-08-28,KT,9말,김재윤,9 정주현,2-1,우익수 안타,"1사 1,2루 5:5",1사 만루 5:5,4.3,0.679,70.8,83.3,0.126
8,2020-07-15,롯데,4초,샘슨,8 정주현,2-3,좌익수 안타,"2사 1,3루 1:2","2사 1,3루 2:2",2.27,1.0,62.5,50.0,0.125
9,2020-06-18,한화,8초,윤대경,8 정주현,0-0,좌익수 2루타,2사 2루 4:3,2사 2루 5:3,1.32,1.0,26.6,14.2,0.125
10,2020-05-14,SK,3말,박종훈,9 정주현,2-1,좌익수 홈런,1사 1:0,1사 1:1,0.77,1.0,40.7,53.0,0.12300000000000001
11,2020-08-04,KIA,2초,이민우,9 정주현,1-2,우익수 안타,"2사 1,2루 1:1","2사 1,3루 2:1",1.73,1.072,50.7,39.4,0.11199999999999999
12,2020-05-16,키움,6말,브리검,9 정주현,1-0,좌익수 홈런,무사 0:1,무사 0:2,0.83,1.0,74.3,84.8,0.106
13,2020-05-24,KT,9말,하준호,9 정주현,1-3,볼넷,무사 1루 7:4,"무사 1,2루 7:4",1.86,0.62,8.7,18.2,0.094
14,2020-10-23,KIA,3초,김기훈,9 정주현,1-1,투수 희생번트 실책[실책포함],"무사 1,2루 0:3",무사 만루 0:3,2.07,0.8440000000000001,70.4,62.2,0.083
15,2020-10-17,KIA,2말,김기훈,9 정주현,1-0,좌익수 홈런,1사 0:2,1사 0:3,0.45,1.0,73.4,81.3,0.079
16,2020-08-11,KIA,3말,양현종,9 정주현,0-1,중견수 안타,1사 3루 2:0,1사 1루 2:1,1.53,0.59,37.2,43.7,0.065
17,2020-05-10,NC,3초,김영규,9 정주현,1-0,좌익수 2루타,무사 1루 1:6,"무사 2,3루 1:6",0.91,1.099,88.7,82.3,0.064
18,2020-08-12,KIA,2말,브룩스,9 정주현,1-0,우익수 안타,"1사 1,3루 0:2","1사 1,3루 0:3",1.29,1.0,79.7,86.0,0.063
19,2020-07-19,한화,8말,서폴드,9 정주현,2-3,유격수 땅볼 실책[실책포함],1사 1루 2:2,"1사 1,2루 2:2",2.37,0.39799999999999996,60.7,67.0,0.063
20,2020-09-06,롯데,3초,샘슨,9 정주현,2-1,3루수 땅볼 실책[실책포함],무사 1루 0:0,"무사 1,2루 0:0",1.63,0.62,46.0,39.9,0.061
21,2020-07-11,NC,2말,라이트,8 정주현,1-3,중견수 안타,무사 1루 3:0,"무사 1,2루 3:0",1.5,0.62,28.5,34.5,0.06
22,2020-10-28,한화,3말,김이환,9 정주현,0-0,좌익수 안타,"무사 1,3루 0:0","무사 1,2루 0:1",1.66,0.669,69.4,75.0,0.057
23,2020-08-28,KT,11말,전유수,9 정주현,1-1,좌익수 안타,1사 5:5,1사 1루 5:5,1.8,0.276,58.0,63.5,0.055
24,2020-08-24,한화,5말,김진영,9 정주현,2-0,우익수 안타,무사 2:1,무사 1루 2:1,1.36,0.39799999999999996,41.2,46.7,0.055
