,날짜,상대,이닝,투수,타자,P,결과,이전상황,이후상황,LEV,REa,WPs,WPe,WPa
0,2020-10-13,롯데,1말,류원석,2 손아섭,0-2,1루수 땅볼,무사 2루 0:0,1사 3루 0:0,1.2,-0.20600000000000002,60.7,59.4,-0.013999999999999999
1,2020-09-25,NC,6말,류원석,5 박석민,2-3,박석민/10322 : 삼진 아웃,2사 만루 1:6,이닝종료 1:6,0.28,-0.815,97.7,97.0,-0.006999999999999999
2,2020-09-25,NC,6말,류원석,8 이원재,2-0,1루수 땅볼,무사 1:5,1사 1:5,0.16,-0.258,95.3,94.9,-0.004
3,2020-09-25,NC,6말,류원석,9 김형준,2-3,김형준/13081 : 삼진 아웃,1사 1:5,2사 1:5,0.13,-0.18,94.9,94.5,-0.003
4,2020-06-05,키움,8말,류원석,7 박정음,2-3,박정음/10866 : 삼진 아웃,"무사 1,2루 2:6","1사 1,2루 2:6",0.08,-0.602,99.3,99.0,-0.003
5,2020-06-05,키움,8말,류원석,8 허정협,2-2,우익수 뜬공,"1사 1,2루 2:6","2사 1,2루 2:6",0.09,-0.505,99.0,98.8,-0.002
6,2020-10-13,롯데,1말,류원석,3 전준우,2-1,유격수 땅볼,2사 1루 0:8,이닝종료 0:8,0.07,-0.251,97.3,97.1,-0.002
7,2020-10-13,롯데,2말,류원석,4 이대호,2-1,이대호/10251 : 삼진 아웃,무사 0:8,1사 0:8,0.06,-0.258,98.1,97.9,-0.001
8,2020-10-13,롯데,2말,류원석,6 정훈,2-0,3루수 땅볼,1사 1루 0:8,2사 2루 0:8,0.07,-0.22899999999999998,98.1,98.0,-0.001
9,2020-05-17,키움,9초,류원석,2 김하성,2-2,좌익수 뜬공,"2사 2,3루 9:3",이닝종료 9:3,0.03,-0.634,0.2,0.3,-0.001
10,2020-10-13,롯데,2말,류원석,9 마차도,2-0,중견수 안타,2사 2루 0:10,이닝종료 0:10,0.03,-0.344,99.2,99.2,-0.001
11,2020-05-17,키움,9초,류원석,9 변상권,2-2,유격수 땅볼,1사 1루 9:3,2사 1루 9:3,0.02,-0.322,0.2,0.3,-0.0
12,2020-05-17,키움,9초,류원석,7 김혜성,2-1,김혜성/12905 : 삼진 아웃,무사 9:3,1사 9:3,0.01,-0.258,0.3,0.3,-0.0
13,2020-05-17,키움,9초,류원석,8 이지영,1-3,볼넷,1사 9:3,1사 1루 9:3,0.01,0.276,0.3,0.2,0.0
14,2020-10-13,롯데,3말,류원석,1 오윤석,0-3,볼넷,무사 0:10,무사 1루 0:10,0.02,0.39799999999999996,99.5,99.5,0.0
15,2020-05-17,키움,9초,류원석,1 김주형,2-2,좌익수 2루타,2사 1루 9:3,"2사 2,3루 9:3",0.01,0.38299999999999995,0.3,0.2,0.0
16,2020-10-13,롯데,3말,류원석,2 손아섭,2-2,좌익수 안타,무사 1루 0:10,"무사 1,2루 0:10",0.02,0.62,99.5,99.6,0.001
17,2020-10-13,롯데,3말,류원석,3 전준우,2-3,볼넷,"무사 1,2루 0:10",무사 만루 0:10,0.03,0.8440000000000001,99.6,99.6,0.001
18,2020-10-13,롯데,2말,류원석,7 한동희,2-3,볼넷,2사 2루 0:8,"2사 1,2루 0:8",0.08,0.122,98.0,98.0,0.001
19,2020-10-13,롯데,1말,류원석,2 손아섭,1-3,볼넷,2사 0:8,2사 1루 0:8,0.04,0.134,97.2,97.3,0.001
20,2020-09-25,NC,6말,류원석,김성욱,,*포일,2사 2루 1:5,2사 3루 1:5,0.24,0.043,95.0,95.1,0.001
21,2020-10-13,롯데,2말,류원석,5 이병규,2-0,좌익수 안타,1사 0:8,1사 1루 0:8,0.04,0.276,97.9,98.1,0.002
22,2020-09-25,NC,6말,류원석,2 권희동,1-3,볼넷,2사 3루 1:5,"2사 1,3루 1:5",0.29,0.151,95.1,95.3,0.002
23,2020-06-05,키움,8말,류원석,5 이지영,1-3,볼넷,무사 2:6,무사 1루 2:6,0.05,0.39799999999999996,98.8,99.0,0.002
24,2020-09-25,NC,6말,류원석,김성욱,,*도루(김성욱/11153),2사 1루 1:5,2사 2루 1:5,0.16,0.09300000000000001,94.8,95.0,0.002
25,2020-09-25,NC,6말,류원석,1 김성욱,1-3,몸에 맞는 볼,2사 1:5,2사 1루 1:5,0.09,0.134,94.5,94.8,0.002
26,2020-06-05,키움,8말,류원석,6 전병우,2-3,볼넷,무사 1루 2:6,"무사 1,2루 2:6",0.07,0.62,99.0,99.3,0.003
27,2020-09-25,NC,6말,류원석,3 박민우,1-1,몸에 맞는 볼,"2사 1,3루 1:5",2사 만루 1:5,0.35,0.27699999999999997,95.3,95.6,0.003
28,2020-10-13,롯데,1말,류원석,5 이병규,1-3,볼넷,2사 2루 0:1,"2사 1,2루 0:1",1.0,0.122,63.4,64.2,0.008
29,2020-10-13,롯데,1말,류원석,8 정보근,2-3,볼넷,"2사 1,3루 0:3",2사 만루 0:3,0.97,0.27699999999999997,80.9,82.0,0.011000000000000001
30,2020-10-13,롯데,2말,류원석,8 정보근,1-0,우익수 2루타,"2사 1,2루 0:8",2사 2루 0:10,0.11,1.8780000000000001,98.0,99.2,0.012
31,2020-10-13,롯데,1말,류원석,4 이대호,1-1,좌익수 2루타,2사 0:1,2사 2루 0:1,0.36,0.22699999999999998,61.4,63.4,0.019
32,2020-09-25,NC,6말,류원석,4 양의지,2-2,몸에 맞는 볼,2사 만루 1:5,2사 만루 1:6,0.51,1.0,95.6,97.7,0.021
33,2020-10-13,롯데,1말,류원석,3 전준우,2-3,유격수 땅볼,1사 3루 0:0,2사 0:1,1.35,0.134,59.4,61.4,0.021
34,2020-10-13,롯데,1말,류원석,오윤석,,*포일,무사 1루 0:0,무사 2루 0:0,1.42,0.23600000000000002,58.3,60.7,0.024
35,2020-10-13,롯데,1말,류원석,6 정훈,1-3,볼넷,"2사 1,2루 0:1",2사 만루 0:1,1.42,0.349,64.2,66.6,0.025
36,2020-10-13,롯데,1말,류원석,1 오윤석,2-2,2루수 땅볼 실책[실책포함],무사 0:0,무사 1루 0:0,0.87,0.39799999999999996,54.8,58.3,0.035
37,2020-10-13,롯데,1말,류원석,9 마차도,0-2,몸에 맞는 볼,2사 만루 0:3,2사 만루 0:4,1.51,1.0,82.0,87.4,0.054000000000000006
38,2020-10-13,롯데,1말,류원석,1 오윤석,0-0,좌익수 홈런,2사 만루 0:4,2사 0:8,1.1,3.302,87.4,97.2,0.098
39,2020-10-13,롯데,1말,류원석,7 한동희,2-1,2루수 안타,2사 만루 0:1,"2사 1,3루 0:3",2.42,1.723,66.6,80.9,0.14300000000000002
