,날짜,상대,이닝,투수,타자,P,결과,이전상황,이후상황,LEV,REa,WPs,WPe,WPa
72,2020-06-26,NC,6말,임정호,8 김인태,2-2,김인태/11098 : 삼진 아웃,2사 2:3,이닝종료 2:3,0.42,-0.11699999999999999,70.6,69.6,-0.011000000000000001
73,2020-06-26,NC,2말,이재학,8 김인태,1-0,좌익수 뜬공,2사 0:0,이닝종료 0:0,0.43,-0.11699999999999999,51.1,50.0,-0.011000000000000001
74,2020-07-28,키움,9말,김상수,9 김인태,0-1,우익수 뜬공,무사 6:2,1사 6:2,0.44,-0.258,1.8,0.7,-0.011000000000000001
75,2020-09-19,LG,9말,고우석,9 김인태,1-1,좌익수 뜬공,1사 9:6,2사 9:6,0.5,-0.18,1.8,0.5,-0.013000000000000001
76,2020-10-16,키움,2초,브리검,9 김인태,2-1,김인태/11098 : 삼진 아웃,1사 1:0,2사 1:0,0.59,-0.18,41.6,43.0,-0.015
77,2020-05-28,SK,8말,서진용,9 김인태,1-1,1루수 병살타,1사 1루 6:1,이닝종료 6:1,0.39,-0.573,2.1,0.6,-0.015
78,2020-07-30,키움,3말,최원태,8 김인태,0-1,유격수 땅볼,무사 4:0,1사 4:0,0.75,-0.258,15.9,14.0,-0.019
79,2020-08-06,삼성,3말,라이블리,8 김인태,2-1,김인태/11098 : 삼진 아웃,2사 3루 1:4,이닝종료 1:4,0.72,-0.387,83.8,81.8,-0.02
80,2020-08-05,삼성,5말,김대우,4 김인태,0-1,중견수 뜬공,1사 2:2,2사 2:2,0.87,-0.18,53.6,51.5,-0.022000000000000002
81,2020-06-04,KT,3초,김민,9 김인태,2-2,김인태/11098 : 삼진 아웃,무사 2:1,1사 2:1,0.87,-0.258,38.6,40.8,-0.022000000000000002
82,2020-09-17,KT,8초,쿠에바스,9 김인태,2-3,2루수 땅볼,무사 0:3,1사 0:3,0.88,-0.258,93.1,95.3,-0.022000000000000002
83,2020-07-30,키움,4말,최원태,8 김인태,1-1,2루수 땅볼,2사 1루 5:2,이닝종료 5:2,0.81,-0.251,18.3,16.0,-0.023
84,2020-07-30,키움,8말,김태훈,8 김인태,0-1,투수 희생번트,"무사 1,2루 7:5","1사 2,3루 7:5",4.32,-0.106,36.3,33.9,-0.024
85,2020-06-16,삼성,3말,백정현,8 김인태,1-2,투수 땅볼,무사 0:0,1사 0:0,0.99,-0.258,55.5,53.0,-0.025
86,2020-08-07,롯데,3말,박세웅,9 김인태,0-1,1루수 땅볼,무사 0:0,1사 0:0,0.99,-0.258,55.5,53.0,-0.025
87,2020-09-30,한화,3초,서폴드,8 김인태,1-1,좌익수 뜬공,무사 0:0,1사 0:0,0.99,-0.258,50.0,52.5,-0.025
88,2020-10-02,KIA,4말,양현종,9 김인태,2-3,2루수 땅볼,1사 2루 1:2,2사 3루 1:2,1.16,-0.33799999999999997,70.6,67.8,-0.027999999999999997
89,2020-08-21,롯데,4말,노경은,7 김인태,0-2,2루수 땅볼,2사 1루 0:0,이닝종료 0:0,1.0,-0.251,52.8,50.0,-0.027999999999999997
90,2020-08-02,NC,2초,최성영,8 김인태,1-2,3루수 파울 뜬공,2사 2루 1:0,이닝종료 1:0,1.08,-0.344,41.0,44.0,-0.031
91,2020-08-14,KT,9말,김재윤,9 김인태,2-3,2루수 땅볼,무사 2루 3:2,1사 3루 3:2,4.35,-0.20600000000000002,44.4,41.2,-0.032
92,2020-08-20,롯데,6말,이인복,7 김인태,0-0,2루수 땅볼,무사 1루 3:1,1사 2루 3:1,2.36,-0.228,31.4,28.1,-0.033
93,2020-08-04,삼성,9말,오승환,9 김인태,1-0,2루수 땅볼,1사 2루 6:3,2사 3루 6:3,1.22,-0.33799999999999997,5.0,1.7,-0.033
94,2020-10-01,한화,4초,김이환,4 김인태,1-1,중견수 뜬공,1사 1루 1:3,2사 1루 1:3,1.38,-0.322,73.0,76.3,-0.033
95,2020-08-05,삼성,8말,우규민,4 김인태,2-2,중견수 뜬공,1사 2:2,2사 2:2,1.39,-0.18,56.1,52.6,-0.035
96,2020-05-21,NC,1말,이재학,2 김인태,2-1,중견수 뜬공,무사 1루 1:0,1사 1루 1:0,1.53,-0.38,48.3,44.8,-0.035
97,2020-08-07,롯데,5말,박세웅,9 김인태,1-0,유격수 뜬공,1사 1루 0:0,2사 1루 0:0,1.56,-0.322,56.9,53.1,-0.037000000000000005
98,2020-06-18,삼성,7말,권오준,9 김인태,1-3,우익수 뜬공,무사 3:3,1사 3:3,1.51,-0.258,58.8,54.9,-0.039
99,2020-08-21,롯데,7말,김대우,7 김인태,2-0,김인태/11098 : 삼진 아웃,무사 0:0,1사 0:0,1.51,-0.258,58.8,54.9,-0.039
100,2020-09-16,NC,7말,임창민,6 김인태,2-1,1루수 땅볼,무사 5:3,1사 5:3,1.54,-0.258,21.5,17.6,-0.039
101,2020-09-27,키움,5말,한현희,9 김인태,2-0,김인태/11098 : 삼진 아웃,1사 1루 2:0,2사 2루 2:0,1.66,-0.322,28.8,24.8,-0.04
102,2020-08-16,KT,7말,주권,1 김인태,0-0,유격수 뜬공,1사 2루 4:1,2사 2루 4:1,1.47,-0.381,14.1,10.0,-0.040999999999999995
103,2020-05-21,NC,3말,이재학,2 김인태,0-0,중견수 뜬공,1사 2루 1:0,2사 2루 1:0,1.5,-0.381,45.6,41.4,-0.042
104,2020-05-21,NC,5말,이재학,2 김인태,2-0,좌익수 뜬공,무사 1루 1:1,1사 1루 1:1,1.88,-0.38,61.2,56.9,-0.044000000000000004
105,2020-08-21,롯데,2말,노경은,7 김인태,2-1,좌익수 뜬공,"1사 1,2루 0:0","2사 1,2루 0:0",2.01,-0.505,59.0,54.5,-0.046
106,2020-09-25,삼성,8말,이승현,3 김인태,2-0,2루수 땅볼,1사 4:3,2사 4:3,1.85,-0.18,24.0,19.4,-0.046
107,2020-08-26,KIA,4말,가뇽,9 김인태,2-3,삼진,2사 3루 3:2,이닝종료 3:2,1.79,-0.387,40.9,35.9,-0.049
108,2020-06-17,삼성,7말,최지광,9 김인태,2-1,3루수 파울 뜬공,2사 1루 4:3,이닝종료 4:3,1.83,-0.251,30.4,25.2,-0.052000000000000005
109,2020-08-20,롯데,7말,구승민,7 김인태,2-2,김인태/11098 : 삼진 아웃,2사 1루 4:3,이닝종료 4:3,1.83,-0.251,30.4,25.2,-0.052000000000000005
110,2020-08-19,롯데,2초,샘슨,7 김인태,2-3,중견수 뜬공,"무사 1,2루 0:0","1사 1,2루 0:0",1.98,-0.602,40.5,46.0,-0.055
111,2020-10-07,SK,6초,박민호,9 김인태,1-1,좌익수 뜬공,1사 2루 3:4,2사 2루 3:4,2.03,-0.381,63.3,68.9,-0.057
112,2020-10-01,한화,5초,윤대경,4 김인태,1-0,우익수 뜬공,"2사 1,3루 3:4",이닝종료 3:4,2.54,-0.5379999999999999,64.0,71.0,-0.07
113,2020-08-15,KT,6말,김민수,9 김인태,2-2,투수 병살타,1사 1루 3:3,이닝종료 3:3,1.75,-0.573,57.8,50.0,-0.078
114,2020-08-19,롯데,7초,구승민,7 김인태,0-1,투수 땅볼,"1사 2,3루 1:5",이닝종료 1:5,1.39,-1.4669999999999999,88.5,97.2,-0.086
115,2020-09-03,삼성,8초,오승환,8 김인태,1-0,우익수 뜬공,무사 3루 9:9,1사 3루 9:9,1.91,-0.499,28.6,37.7,-0.091
