,날짜,상대,이닝,투수,타자,P,결과,이전상황,이후상황,LEV,REa,WPs,WPe,WPa
379,2020-07-04,한화,2말,김민우,8 박세혁,2-2,중견수 뜬공,무사 2:1,1사 2:1,0.99,-0.258,44.0,41.5,-0.025
380,2020-10-22,KT,2말,쿠에바스,6 박세혁,2-3,박세혁/10891 : 유격수 직선타 아웃,무사 1:0,1사 1:0,0.99,-0.258,44.0,41.5,-0.025
381,2020-10-09,KT,3초,소형준,7 박세혁,2-1,박세혁/10891 : 삼진 아웃,무사 0:0,1사 0:0,0.99,-0.258,50.0,52.5,-0.025
382,2020-06-17,삼성,5말,김대우,7 박세혁,0-1,1루수 뜬공,무사 4:1,1사 4:1,1.02,-0.258,18.7,16.1,-0.026000000000000002
383,2020-08-28,NC,2초,김진호,9 박세혁,1-1,좌익수 뜬공,1사 1루 1:0,2사 1루 1:0,1.1,-0.322,39.3,41.9,-0.026000000000000002
384,2020-09-25,삼성,5말,최채흥,9 박세혁,1-1,투수 희생번트,무사 1루 4:3,1사 2루 4:3,2.21,-0.228,46.7,44.1,-0.026000000000000002
385,2020-05-08,KT,6말,주권,7 박세혁,2-1,박세혁/10891 : 삼진 아웃,"1사 2,3루 8:2","2사 2,3루 8:2",0.71,-0.833,5.9,3.3,-0.027000000000000003
386,2020-10-08,SK,3초,조영우,6 박세혁,2-1,우익수 뜬공,2사 2루 2:0,이닝종료 2:0,0.94,-0.344,29.7,32.3,-0.027000000000000003
387,2020-06-21,LG,5초,이민호,6 박세혁,0-0,우익수 뜬공,1사 2루 2:0,2사 2루 2:0,0.97,-0.381,23.0,25.7,-0.027000000000000003
388,2020-09-06,SK,2말,오원석,9 박세혁,2-2,삼진,2사 3루 0:2,이닝종료 0:2,0.98,-0.387,74.3,71.5,-0.027000000000000003
389,2020-05-28,SK,3말,이건욱,7 박세혁,0-0,좌익수 뜬공,무사 1:0,1사 1:0,1.08,-0.258,43.4,40.7,-0.027000000000000003
390,2020-05-30,롯데,7말,박진형,7 박세혁,1-1,좌익수 뜬공,1사 3:3,2사 3:3,1.15,-0.18,54.9,52.1,-0.028999999999999998
391,2020-09-16,NC,3말,김영규,9 박세혁,2-1,박세혁/10891 : 삼진 아웃,1사 1루 3:0,2사 1루 3:0,1.21,-0.322,23.4,20.5,-0.028999999999999998
392,2020-10-14,한화,5말,김민우,7 박세혁,2-1,3루수 파울 뜬공,무사 1:1,1사 1:1,1.17,-0.258,56.6,53.6,-0.03
393,2020-11-12,KT,5말,쿠에바스,6 박세혁,1-1,2루수 땅볼,무사 0:0,1사 0:0,1.17,-0.258,56.6,53.6,-0.03
394,2020-05-07,LG,5초,김윤식,7 박세혁,1-0,박세혁/10891 : 유격수 직선타 아웃,"1사 1,2루 7:3",이닝종료 7:3,0.65,-0.971,8.8,11.8,-0.03
395,2020-09-22,한화,5초,장시환,9 박세혁,0-0,좌익수 뜬공,"2사 1,2루 0:4",이닝종료 0:4,1.16,-0.466,90.4,93.4,-0.03
396,2020-10-09,KT,5초,소형준,7 박세혁,0-0,투수 번트 아웃,무사 0:0,1사 0:0,1.19,-0.258,50.0,53.0,-0.03
397,2020-11-09,KT,5초,소형준,6 박세혁,1-0,유격수 땅볼,무사 0:0,1사 0:0,1.19,-0.258,50.0,53.0,-0.03
398,2020-11-20,NC,2말,라이트,9 박세혁,2-1,박세혁/10891 : 삼진 아웃,1사 2루 1:2,2사 2루 1:2,1.09,-0.381,67.4,64.4,-0.031
399,2020-11-17,NC,2초,루친스키,7 박세혁,1-2,좌익수 뜬공,1사 1루 0:1,2사 1루 0:1,1.28,-0.322,60.3,63.3,-0.031
400,2020-05-29,롯데,4말,노경은,6 박세혁,0-0,2루수 땅볼,무사 1루 1:2,1사 1루 1:2,1.33,-0.38,72.0,68.9,-0.031
401,2020-05-13,롯데,7초,진명호,7 박세혁,2-2,박세혁/10891 : 삼진 아웃,1사 1루 8:7,이닝종료 8:7,1.29,-0.322,30.3,33.4,-0.031
402,2020-07-11,롯데,2초,박세웅,7 박세혁,1-3,1루수 땅볼,1사 2루 0:2,2사 3루 0:2,1.26,-0.33799999999999997,68.4,71.5,-0.032
403,2020-07-15,SK,4말,핀토,7 박세혁,0-0,유격수 땅볼,"무사 1,3루 2:1",1사 1루 2:2,2.16,-0.331,59.4,56.2,-0.032
404,2020-05-21,NC,2말,이재학,7 박세혁,0-0,1루수 땅볼,1사 1루 1:0,2사 1루 1:0,1.32,-0.322,44.3,41.1,-0.032
405,2020-06-17,삼성,2말,김대우,7 박세혁,1-0,좌익수 뜬공,1사 1루 1:0,2사 1루 1:0,1.32,-0.322,44.3,41.1,-0.032
406,2020-06-26,NC,8말,배재환,7 박세혁,0-0,투수 땅볼,2사 4:3,이닝종료 4:3,1.25,-0.11699999999999999,19.4,16.2,-0.032
407,2020-06-13,한화,1초,한승주,7 박세혁,1-0,투수 땅볼,"2사 1,2루 2:0",이닝종료 2:0,1.26,-0.466,31.6,34.8,-0.032
408,2020-06-13,한화,3초,이현호,7 박세혁,2-2,박세혁/10891 : 삼진 아웃,2사 2루 4:3,이닝종료 4:3,1.15,-0.344,40.1,43.4,-0.033
409,2020-05-13,롯데,6초,고효준,7 박세혁,2-0,2루수 땅볼,무사 5:5,1사 5:5,1.34,-0.258,50.0,53.4,-0.034
410,2020-06-28,NC,6말,루친스키,6 박세혁,0-0,2루수 땅볼,1사 1루 3:0,2사 1루 3:0,1.4,-0.322,16.2,12.8,-0.034
411,2020-06-06,KIA,5말,가뇽,6 박세혁,2-1,1루수 땅볼,무사 2:1,1사 2:1,1.36,-0.258,41.2,37.8,-0.034
412,2020-07-15,SK,2말,핀토,7 박세혁,0-1,1루수 땅볼,2사 2루 0:0,이닝종료 0:0,1.21,-0.344,53.4,50.0,-0.034
413,2020-07-30,키움,6말,양현,9 박세혁,2-1,2루수 땅볼,2사 1루 7:5,이닝종료 7:5,1.22,-0.251,21.6,18.1,-0.035
414,2020-06-28,NC,2말,루친스키,6 박세혁,0-0,좌익수 뜬공,무사 1루 0:0,1사 1루 0:0,1.51,-0.38,58.8,55.3,-0.035
415,2020-10-27,한화,2말,장웅정,6 박세혁,0-1,우익수 뜬공,무사 1루 0:0,1사 1루 0:0,1.51,-0.38,58.8,55.3,-0.035
416,2020-09-19,LG,6말,최성훈,9 박세혁,2-2,박세혁/10891 : 삼진 아웃,2사 1루 6:6,이닝종료 6:6,1.27,-0.251,53.6,50.0,-0.036000000000000004
417,2020-10-15,한화,2말,장민재,7 박세혁,2-1,1루수 땅볼,2사 2루 1:0,이닝종료 1:0,1.27,-0.344,42.2,38.6,-0.036000000000000004
418,2020-10-11,KT,5초,데스파이네,7 박세혁,2-3,좌익수 뜬공,2사 2루 4:3,이닝종료 4:3,1.3,-0.344,37.6,41.2,-0.037000000000000005
419,2020-10-17,키움,8초,김선기,9 박세혁,2-3,중견수 뜬공,무사 3:5,1사 3:5,1.45,-0.258,86.6,90.3,-0.037000000000000005
420,2020-05-07,LG,2초,정찬헌,박세혁,,*도루실패(박세혁/10891),1사 1루 1:0,2사 1:0,1.1,-0.456,39.3,43.0,-0.038
421,2020-11-24,NC,6초,라이트,9 박세혁,2-1,박세혁/10891 : 삼진 아웃,2사 1루 0:1,이닝종료 0:1,1.33,-0.251,70.5,74.3,-0.038
422,2020-08-05,삼성,2말,최채흥,7 박세혁,0-0,1루수 뜬공,무사 1루 1:0,1사 1루 1:0,1.65,-0.38,48.1,44.3,-0.038
423,2020-09-12,키움,9초,이영준,9 박세혁,1-1,우익수 뜬공,무사 0:2,1사 0:2,1.5,-0.258,92.6,96.5,-0.038
424,2020-08-25,KIA,2말,이민우,8 박세혁,2-2,박세혁/10891 : 삼진 아웃,"1사 1,2루 0:1","2사 1,2루 0:1",1.69,-0.505,69.0,65.2,-0.038
425,2020-06-27,NC,7말,송명기,8 박세혁,1-2,우익수 뜬공,무사 3:3,1사 3:3,1.51,-0.258,58.8,54.9,-0.039
426,2020-09-09,KT,7말,데스파이네,8 박세혁,0-0,3루수 뜬공,무사 2:2,1사 2:2,1.51,-0.258,58.8,54.9,-0.039
427,2020-09-16,NC,7말,임창민,9 박세혁,2-2,박세혁/10891 : 삼진 아웃,2사 1루 5:3,이닝종료 5:3,1.36,-0.251,17.3,13.4,-0.039
428,2020-11-21,NC,7말,루친스키,8 박세혁,1-1,유격수 뜬공,2사 1루 2:0,이닝종료 2:0,1.36,-0.251,17.3,13.4,-0.039
429,2020-09-27,키움,7말,김상수,6 박세혁,2-3,유격수 뜬공,무사 2:0,1사 2:0,1.54,-0.258,21.5,17.6,-0.039
430,2020-07-02,키움,7초,김상수,8 박세혁,1-2,좌익수 뜬공,무사 7:7,1사 7:7,1.54,-0.258,50.0,53.9,-0.039
431,2020-10-01,한화,6초,윤대경,7 박세혁,0-0,좌익수 뜬공,1사 1루 3:5,2사 1루 3:5,1.64,-0.322,77.8,81.8,-0.04
432,2020-11-18,NC,1초,구창모,5 박세혁,1-0,유격수 땅볼,"2사 1,2루 0:0",이닝종료 0:0,1.62,-0.466,50.6,54.8,-0.042
433,2020-06-25,SK,6초,문승원,6 박세혁,2-2,박세혁/10891 : 삼진 아웃,"2사 1,2루 0:3",이닝종료 0:3,1.66,-0.466,87.1,91.4,-0.043
434,2020-07-03,한화,2말,김범수,8 박세혁,1-0,2루수 땅볼,"2사 1,2루 0:0",이닝종료 0:0,1.74,-0.466,54.5,50.0,-0.045
435,2020-09-09,KT,2말,데스파이네,8 박세혁,1-1,2루수 땅볼,"2사 1,2루 0:0",이닝종료 0:0,1.74,-0.466,54.5,50.0,-0.045
436,2020-10-11,KT,10초,주권,7 박세혁,2-0,2루수 땅볼,1사 4:4,2사 4:4,1.8,-0.18,55.9,60.4,-0.045
437,2020-09-13,키움,5초,김태훈,9 박세혁,2-2,유격수 땅볼,"2사 2,3루 3:1",이닝종료 3:1,1.54,-0.634,23.8,28.4,-0.046
438,2020-09-24,삼성,5말,라이블리,9 박세혁,2-3,1루수 땅볼,1사 2루 0:0,2사 2루 0:0,1.64,-0.381,59.2,54.6,-0.046
439,2020-11-21,NC,5말,송명기,8 박세혁,0-0,우익수 뜬공,1사 2루 0:0,2사 2루 0:0,1.64,-0.381,59.2,54.6,-0.046
440,2020-09-25,삼성,9말,오승환,9 박세혁,0-0,유격수 뜬공,2사 4:3,이닝종료 4:3,1.81,-0.11699999999999999,4.7,0.0,-0.047
441,2020-10-07,SK,8초,김세현,7 박세혁,2-1,박세혁/10891 : 삼진 아웃,무사 4:4,1사 4:4,1.85,-0.258,50.0,54.7,-0.047
442,2020-06-18,삼성,6말,이승현,6 박세혁,2-3,우익수 뜬공,무사 1루 3:3,1사 1루 3:3,2.07,-0.38,62.6,57.8,-0.048
443,2020-09-09,KT,5말,데스파이네,8 박세혁,2-1,박세혁/10891 : 삼진 아웃,무사 1루 2:0,1사 1루 2:0,2.12,-0.38,33.7,28.8,-0.049
444,2020-05-27,SK,4말,문승원,7 박세혁,1-0,우익수 뜬공,"2사 1,2루 1:1",이닝종료 1:1,2.02,-0.466,55.2,50.0,-0.052000000000000005
445,2020-09-18,KT,9초,김재윤,9 박세혁,0-0,투수 희생번트,무사 1루 3:4,1사 2루 3:4,4.61,-0.228,72.3,77.5,-0.052000000000000005
446,2020-09-27,키움,4말,한현희,6 박세혁,2-3,1루수 땅볼,"2사 1,2루 2:0",이닝종료 2:0,2.1,-0.466,29.9,24.5,-0.054000000000000006
447,2020-10-14,한화,7말,김민우,7 박세혁,0-0,포수 번트 파울 뜬공,무사 1루 1:1,1사 1루 1:1,2.33,-0.38,64.4,59.0,-0.055
448,2020-06-14,한화,8초,황영국,7 박세혁,2-3,박세혁/10891 : 삼진 아웃,무사 2:3,1사 2:3,2.16,-0.258,74.8,80.3,-0.055
449,2020-09-04,삼성,2초,뷰캐넌,8 박세혁,1-2,유격수 병살타,1사 1루 1:2,이닝종료 1:2,1.28,-0.573,60.3,65.8,-0.055
450,2020-07-02,키움,3초,김태훈,8 박세혁,0-1,1루수 땅볼,1사 만루 3:1,2사 만루 3:1,1.89,-0.835,21.1,26.8,-0.057
451,2020-05-30,롯데,5말,서준원,7 박세혁,1-2,투수 병살타,1사 1루 3:0,이닝종료 3:0,1.35,-0.573,19.0,13.4,-0.057
452,2020-05-30,롯데,2말,서준원,7 박세혁,2-2,2루수 병살타,1사 1루 1:0,이닝종료 1:0,1.32,-0.573,44.3,38.6,-0.057
453,2020-05-10,KT,11말,이대은,7 박세혁,1-1,우익수 뜬공,무사 12:12,1사 12:12,2.26,-0.258,63.7,58.0,-0.057999999999999996
454,2020-05-31,롯데,9말,이인복,9 박세혁,1-0,유격수 땅볼,무사 3:3,1사 3:3,2.26,-0.258,63.7,58.0,-0.057999999999999996
455,2020-11-17,NC,8초,임창민,7 박세혁,2-2,유격수 땅볼,2사 1루 3:4,이닝종료 3:4,2.05,-0.251,81.1,86.9,-0.057999999999999996
456,2020-09-27,키움,4말,양기현,8 박세혁,1-2,유격수 뜬공,"1사 1,2루 0:2",이닝종료 0:2,1.28,-0.971,81.3,75.5,-0.057999999999999996
457,2020-08-02,NC,10초,신민혁,9 박세혁,1-1,좌익수 뜬공,무사 4:4,1사 4:4,2.32,-0.258,50.0,55.9,-0.059000000000000004
458,2020-08-29,LG,9초,고우석,9 박세혁,1-1,1루수 땅볼,무사 5:5,1사 5:5,2.32,-0.258,50.0,55.9,-0.059000000000000004
459,2020-08-13,삼성,4초,라이블리,6 박세혁,1-2,1루수 병살타,1사 1루 1:3,이닝종료 1:3,1.38,-0.573,73.0,78.9,-0.059000000000000004
460,2020-10-20,롯데,2초,샘슨,7 박세혁,2-0,박세혁/10891 : 삼진 아웃,"무사 1,3루 0:0","1사 1,3루 0:0",1.68,-0.6609999999999999,36.9,43.1,-0.062
461,2020-06-26,NC,4말,이재학,7 박세혁,1-1,2루수 병살타,1사 1루 1:1,이닝종료 1:1,1.43,-0.573,56.2,50.0,-0.062
462,2020-10-01,한화,4초,김이환,7 박세혁,1-0,좌익수 뜬공,"2사 1,3루 2:3",이닝종료 2:3,2.27,-0.5379999999999999,62.5,68.8,-0.063
463,2020-07-11,롯데,6초,박진형,7 박세혁,2-0,박세혁/10891 : 유격수 직선타 아웃,"무사 1,2루 2:5","1사 1,2루 2:5",2.47,-0.602,75.7,82.0,-0.064
464,2020-08-01,NC,6초,라이트,9 박세혁,2-3,좌익수 뜬공,"1사 1,2루 4:4","2사 1,2루 4:4",2.86,-0.505,44.5,51.0,-0.065
465,2020-10-16,키움,1초,브리검,6 박세혁,2-3,박세혁/10891 : 삼진 아웃,1사 만루 1:0,2사 만루 1:0,2.23,-0.835,31.6,38.1,-0.066
