,날짜,상대,이닝,투수,타자,P,결과,이전상황,이후상황,LEV,REa,WPs,WPe,WPa
379,2020-06-28,NC,8말,강윤구,4 김재환,2-0,김재환/10643 : 삼진 아웃,1사 1루 5:0,2사 1루 5:0,0.39,-0.322,2.1,1.1,-0.01
380,2020-08-14,KT,3말,데스파이네,4 김재환,2-2,삼진,2사 1:2,이닝종료 1:2,0.39,-0.11699999999999999,63.5,62.5,-0.01
381,2020-09-16,NC,4말,김영규,4 김재환,1-0,좌익수 뜬공,2사 3:0,이닝종료 3:0,0.38,-0.11699999999999999,17.0,16.0,-0.01
382,2020-10-23,키움,3말,이승호,4 김재환,0-1,3루수 뜬공,2사 0:1,이닝종료 0:1,0.39,-0.11699999999999999,63.5,62.5,-0.01
383,2020-10-22,KT,3말,쿠에바스,4 김재환,1-1,3루수 뜬공,2사 1:2,이닝종료 1:2,0.39,-0.11699999999999999,63.5,62.5,-0.01
384,2020-08-30,LG,9초,고우석,4 김재환,2-0,김재환/10643 : 삼진 아웃,1사 1:4,2사 1:4,0.4,-0.18,98.6,99.6,-0.01
385,2020-05-26,SK,4말,박종훈,4 김재환,2-2,김재환/10643 : 삼진 아웃,2사 0:1,이닝종료 0:1,0.41,-0.11699999999999999,65.1,64.1,-0.011000000000000001
386,2020-06-05,KIA,4말,이민우,4 김재환,2-0,김재환/10643 : 삼진 아웃,2사 0:1,이닝종료 0:1,0.41,-0.11699999999999999,65.1,64.1,-0.011000000000000001
387,2020-09-01,한화,4말,장시환,4 김재환,1-1,2루수 땅볼,2사 2루 0:4,이닝종료 0:4,0.38,-0.344,91.1,90.0,-0.011000000000000001
388,2020-10-23,키움,8말,안우진,4 김재환,2-0,김재환/10643 : 삼진 아웃,2사 1루 6:2,이닝종료 6:2,0.36,-0.251,2.5,1.4,-0.011000000000000001
389,2020-06-10,NC,4초,루친스키,4 김재환,2-3,2루수 땅볼,2사 1:0,이닝종료 1:0,0.43,-0.11699999999999999,41.4,42.5,-0.011000000000000001
390,2020-09-06,SK,1말,오원석,4 김재환,0-0,2루수 땅볼,1사 0:2,2사 0:2,0.45,-0.18,72.0,70.9,-0.011000000000000001
391,2020-11-04,LG,1말,이민호,4 김재환,0-1,중견수 뜬공,1사 0:2,2사 0:2,0.45,-0.18,72.0,70.9,-0.011000000000000001
392,2020-10-30,키움,3말,요키시,4 김재환,0-1,중견수 뜬공,1사 0:2,2사 0:2,0.45,-0.18,75.2,74.1,-0.011000000000000001
393,2020-09-27,키움,8말,김태훈,4 김재환,2-2,삼진,1사 2루 7:2,2사 2루 7:2,0.4,-0.381,2.4,1.2,-0.012
394,2020-06-11,NC,9초,원종현,4 김재환,0-3,2루수 땅볼,2사 5:7,이닝종료 5:7,0.44,-0.11699999999999999,98.8,100.0,-0.012
395,2020-05-13,롯데,5초,서준원,4 김재환,2-2,김재환/10643 : 삼진 아웃,무사 5:2,1사 5:2,0.47,-0.258,16.0,17.2,-0.012
396,2020-08-12,삼성,1초,최채흥,4 김재환,2-3,투수 땅볼,1사 2:0,2사 2:0,0.48,-0.18,32.8,34.0,-0.012
397,2020-09-03,삼성,1초,원태인,4 김재환,1-0,2루수 땅볼,1사 2:0,2사 2:0,0.48,-0.18,32.8,34.0,-0.012
398,2020-08-29,LG,6초,성재헌,4 김재환,2-2,2루수 땅볼,1사 3:1,2사 3:1,0.49,-0.18,23.4,24.6,-0.012
399,2020-08-26,KIA,3말,가뇽,4 김재환,1-3,2루수 땅볼,"1사 2,3루 3:1",2사 2루 3:2,1.92,-0.12300000000000001,42.7,41.4,-0.013000000000000001
400,2020-10-08,SK,3초,조영우,4 김재환,1-2,우익수 뜬공,1사 2:0,2사 2:0,0.51,-0.18,30.2,31.5,-0.013000000000000001
401,2020-06-17,삼성,4말,김대우,6 김재환,1-3,중견수 뜬공,2사 3:1,이닝종료 3:1,0.49,-0.11699999999999999,25.8,24.5,-0.013000000000000001
402,2020-07-24,LG,6말,임찬규,4 김재환,2-2,김재환/10643 : 삼진 아웃,2사 2루 5:0,이닝종료 5:0,0.44,-0.344,4.3,3.0,-0.013000000000000001
403,2020-08-04,삼성,3말,원태인,4 김재환,2-0,1루수 땅볼,2사 4:3,이닝종료 4:3,0.49,-0.11699999999999999,38.7,37.5,-0.013000000000000001
